datetime;JUNG;JUNG1;DRBS;KIEL2
2019-05-10 23:00:00;164.335;372.483;111.560;182.923
2019-05-11 00:00:00;164.438;373.632;111.394;185.482
2019-05-11 01:00:00;164.020;373.378;111.231;185.494
2019-05-11 02:00:00;163.539;371.761;111.083;186.028
2019-05-11 03:00:00;163.786;371.098;110.633;185.339
2019-05-11 04:00:00;164.146;372.438;111.251;186.101
2019-05-11 05:00:00;164.077;373.782;111.882;186.318
2019-05-11 06:00:00;164.311;373.251;111.803;186.624
2019-05-11 07:00:00;163.297;371.940;111.684;187.160
2019-05-11 08:00:00;164.289;372.227;111.572;186.604
2019-05-11 09:00:00;164.317;373.477;111.355;186.607
2019-05-11 10:00:00;164.496;374.028;111.507;186.240
2019-05-11 11:00:00;164.529;374.082;112.155;186.492
2019-05-11 12:00:00;164.288;372.887;111.546;185.687
2019-05-11 13:00:00;164.592;373.247;111.411;180.032
2019-05-11 14:00:00;164.010;372.102;111.619;176.040
2019-05-11 15:00:00;163.328;369.367;111.295;176.249
2019-05-11 16:00:00;162.449;368.555;110.991;184.796
2019-05-11 17:00:00;162.704;368.078;111.014;185.045
2019-05-11 18:00:00;162.035;365.736;111.197;184.208
2019-05-11 19:00:00;162.068;365.658;111.429;184.003
2019-05-11 20:00:00;162.179;365.407;111.722;176.145
2019-05-11 21:00:00;161.865;365.666;111.482;173.473
2019-05-11 22:00:00;160.639;364.462;110.899;174.542
2019-05-11 23:00:00;160.918;365.872;110.892;173.523
2019-05-12 00:00:00;161.660;366.288;111.019;174.352
2019-05-12 01:00:00;162.208;367.987;111.536;174.164
2019-05-12 02:00:00;162.332;368.773;111.679;176.049
2019-05-12 03:00:00;162.761;368.564;111.666;181.957
2019-05-12 04:00:00;162.577;368.417;111.302;174.331
2019-05-12 05:00:00;163.220;369.358;111.707;176.368
2019-05-12 06:00:00;163.348;370.347;111.207;185.579
2019-05-12 07:00:00;163.461;370.013;111.756;185.864
2019-05-12 08:00:00;162.672;369.999;111.469;185.191
2019-05-12 09:00:00;163.315;369.484;111.351;185.079
2019-05-12 10:00:00;163.459;370.445;111.331;185.023
2019-05-12 11:00:00;162.698;369.273;110.891;184.828
2019-05-12 12:00:00;162.688;368.700;110.806;184.373
2019-05-12 13:00:00;163.089;367.760;110.442;183.891
2019-05-12 14:00:00;162.699;368.371;110.699;180.531
2019-05-12 15:00:00;162.900;369.541;110.227;173.074
2019-05-12 16:00:00;163.172;369.660;110.621;172.659
2019-05-12 17:00:00;163.241;370.544;111.353;172.975
2019-05-12 18:00:00;163.272;369.481;111.323;172.615
2019-05-12 19:00:00;162.413;369.211;110.899;173.185
2019-05-12 20:00:00;162.100;368.445;110.965;172.946
2019-05-12 21:00:00;162.619;369.329;111.022;173.546
2019-05-12 22:00:00;162.918;368.752;110.422;173.452
2019-05-12 23:00:00;162.563;369.068;110.351;173.191
2019-05-13 00:00:00;162.941;370.573;111.322;173.380
2019-05-13 01:00:00;163.867;370.381;110.626;173.529
2019-05-13 02:00:00;163.302;372.035;111.616;174.101
2019-05-13 03:00:00;164.399;373.716;111.669;174.467
2019-05-13 04:00:00;164.241;372.915;112.024;174.692
2019-05-13 05:00:00;163.563;370.766;111.057;174.028
2019-05-13 06:00:00;163.190;370.732;111.396;174.749
2019-05-13 07:00:00;163.147;370.883;111.543;174.679
2019-05-13 08:00:00;163.491;370.668;111.343;174.098
2019-05-13 09:00:00;163.213;370.156;111.248;174.312
2019-05-13 10:00:00;163.519;371.525;111.335;174.619
2019-05-13 11:00:00;163.696;372.895;111.409;173.809
2019-05-13 12:00:00;163.001;373.077;111.045;176.983
2019-05-13 13:00:00;164.044;373.047;111.434;179.797
2019-05-13 14:00:00;164.078;373.905;111.926;179.113
2019-05-13 15:00:00;164.302;376.398;111.440;174.127
2019-05-13 16:00:00;164.436;375.452;111.319;176.810
2019-05-13 17:00:00;164.749;376.006;111.864;185.604
2019-05-13 18:00:00;164.879;375.932;111.551;177.005
2019-05-13 19:00:00;164.542;375.010;111.990;175.060
2019-05-13 20:00:00;164.122;375.214;111.126;174.445
2019-05-13 21:00:00;164.309;374.102;111.895;178.335
2019-05-13 22:00:00;163.744;373.876;111.480;185.544
2019-05-13 23:00:00;163.829;373.568;111.548;185.399
2019-05-14 00:00:00;164.091;374.178;111.247;185.409
2019-05-14 01:00:00;163.370;372.549;111.223;184.790
2019-05-14 02:00:00;162.973;371.190;111.168;184.362
2019-05-14 03:00:00;162.635;370.684;111.409;184.016
2019-05-14 04:00:00;162.372;372.228;111.397;185.215
2019-05-14 05:00:00;165.270;376.359;112.089;186.086
2019-05-14 06:00:00;166.183;377.404;112.362;187.384
2019-05-14 07:00:00;165.819;376.914;112.559;186.105
2019-05-14 08:00:00;165.070;376.609;112.186;186.437
2019-05-14 09:00:00;165.791;376.739;112.647;185.649
2019-05-14 10:00:00;166.162;376.562;113.094;185.773
2019-05-14 11:00:00;165.382;377.359;112.126;185.540
2019-05-14 12:00:00;165.163;376.145;112.325;185.352
2019-05-14 13:00:00;164.944;374.891;111.554;185.228
2019-05-14 14:00:00;165.093;375.745;111.889;185.422
2019-05-14 15:00:00;164.817;375.132;112.025;185.606
2019-05-14 16:00:00;164.059;374.765;111.614;184.857
2019-05-14 17:00:00;163.869;374.224;111.891;184.728
2019-05-14 18:00:00;164.170;374.756;111.684;183.581
2019-05-14 19:00:00;164.181;374.527;111.798;174.472
2019-05-14 20:00:00;163.688;373.985;111.330;173.725
2019-05-14 21:00:00;164.228;374.641;111.856;173.841
2019-05-14 22:00:00;164.869;375.409;111.531;174.667
2019-05-14 23:00:00;165.409;377.476;112.125;174.474
2019-05-15 00:00:00;165.744;377.390;112.168;174.638
2019-05-15 01:00:00;165.437;378.215;111.906;174.789
2019-05-15 02:00:00;164.610;377.244;112.346;175.528
2019-05-15 03:00:00;164.292;376.523;112.028;175.166
2019-05-15 04:00:00;164.598;377.184;112.045;175.611
2019-05-15 05:00:00;164.228;375.994;111.947;175.533
2019-05-15 06:00:00;164.211;374.599;112.031;175.611
2019-05-15 07:00:00;164.375;375.104;112.051;175.389
2019-05-15 08:00:00;164.250;374.618;111.765;174.922
2019-05-15 09:00:00;164.847;374.810;111.949;175.275
2019-05-15 10:00:00;165.088;376.088;112.189;175.409
2019-05-15 11:00:00;164.617;375.937;111.716;175.377
2019-05-15 12:00:00;164.767;376.194;112.597;174.892
2019-05-15 13:00:00;164.074;375.012;111.221;174.563
2019-05-15 14:00:00;164.285;373.903;111.192;174.012
2019-05-15 15:00:00;163.683;374.981;111.058;173.593
2019-05-15 16:00:00;164.392;374.571;111.380;174.380
2019-05-15 17:00:00;163.880;373.173;111.218;173.932
2019-05-15 18:00:00;162.961;372.290;111.188;173.858
2019-05-15 19:00:00;163.471;373.188;111.557;173.903
2019-05-15 20:00:00;163.016;372.011;110.758;173.614
2019-05-15 21:00:00;162.916;372.280;110.748;173.343
2019-05-15 22:00:00;163.205;372.383;110.990;178.521
2019-05-15 23:00:00;162.734;373.018;111.179;184.380
2019-05-16 00:00:00;163.480;372.351;111.065;183.680
2019-05-16 01:00:00;162.803;371.084;110.695;178.777
2019-05-16 02:00:00;163.157;373.998;111.053;173.952
2019-05-16 03:00:00;164.093;374.682;111.050;173.866
2019-05-16 04:00:00;163.999;374.087;111.127;174.388
2019-05-16 05:00:00;164.083;374.939;111.885;174.011
2019-05-16 06:00:00;164.038;374.534;111.308;173.927
2019-05-16 07:00:00;164.467;374.201;111.292;174.921
2019-05-16 08:00:00;164.049;373.827;111.388;174.368
2019-05-16 09:00:00;164.151;374.614;112.185;174.461
2019-05-16 10:00:00;164.046;374.702;111.159;174.454
2019-05-16 11:00:00;163.636;373.834;111.579;173.980
2019-05-16 12:00:00;164.060;373.481;111.330;174.824
2019-05-16 13:00:00;163.979;375.296;111.628;174.405
2019-05-16 14:00:00;164.182;374.769;111.103;174.366
2019-05-16 15:00:00;163.526;374.439;111.171;174.361
2019-05-16 16:00:00;162.995;371.989;110.819;173.904
2019-05-16 17:00:00;162.128;370.517;110.762;173.152
2019-05-16 18:00:00;162.163;371.457;110.779;181.714
2019-05-16 19:00:00;162.288;372.469;111.259;184.117
2019-05-16 20:00:00;161.467;373.401;110.531;184.148
2019-05-16 21:00:00;162.747;372.219;110.621;183.212
2019-05-16 22:00:00;161.992;373.870;111.219;184.461
2019-05-16 23:00:00;162.314;373.697;111.013;181.597
2019-05-17 00:00:00;162.004;371.877;110.449;172.843
2019-05-17 01:00:00;162.401;371.723;110.862;173.517
2019-05-17 02:00:00;163.154;373.367;110.442;172.728
2019-05-17 03:00:00;162.760;373.826;110.755;173.474
2019-05-17 04:00:00;162.892;373.576;111.150;173.494
2019-05-17 05:00:00;162.691;372.172;110.719;174.033
2019-05-17 06:00:00;162.768;373.974;110.492;173.809
2019-05-17 07:00:00;163.184;373.836;111.292;174.453
2019-05-17 08:00:00;162.446;374.244;110.868;174.711
2019-05-17 09:00:00;163.385;373.334;110.582;174.478
2019-05-17 10:00:00;162.088;372.602;110.807;182.287
2019-05-17 11:00:00;162.636;371.631;110.459;184.302
2019-05-17 12:00:00;162.448;372.287;110.561;182.893
2019-05-17 13:00:00;162.065;371.981;110.472;174.287
2019-05-17 14:00:00;161.907;371.454;110.566;173.227
2019-05-17 15:00:00;161.820;371.158;110.377;177.699
2019-05-17 16:00:00;161.383;370.764;110.497;184.131
2019-05-17 17:00:00;161.258;370.361;110.198;183.966
2019-05-17 18:00:00;161.073;369.970;109.580;183.436
2019-05-17 19:00:00;161.694;370.108;110.774;179.408
2019-05-17 20:00:00;161.602;370.143;109.855;172.634
2019-05-17 21:00:00;161.647;370.861;109.581;173.418
2019-05-17 22:00:00;161.834;370.636;110.135;173.161
2019-05-17 23:00:00;161.898;371.252;110.986;173.369
2019-05-18 00:00:00;162.213;371.778;111.145;174.076
2019-05-18 01:00:00;162.549;373.254;111.155;173.284
2019-05-18 02:00:00;162.163;373.915;111.015;174.003
2019-05-18 03:00:00;163.036;373.979;111.336;174.129
2019-05-18 04:00:00;163.238;372.940;111.340;177.008
2019-05-18 05:00:00;163.511;372.971;110.982;185.177
2019-05-18 06:00:00;163.515;373.927;111.245;185.271
2019-05-18 07:00:00;163.390;373.807;111.554;185.469
2019-05-18 08:00:00;164.108;375.609;111.990;186.121
2019-05-18 09:00:00;164.194;376.071;112.031;186.875
2019-05-18 10:00:00;164.326;376.002;111.989;186.579
2019-05-18 11:00:00;164.055;374.938;112.105;179.711
2019-05-18 12:00:00;164.101;374.229;111.930;175.337
2019-05-18 13:00:00;163.630;374.103;111.813;186.125
2019-05-18 14:00:00;162.974;373.713;111.602;174.598
2019-05-18 15:00:00;163.820;373.582;111.342;174.811
2019-05-18 16:00:00;163.084;372.662;111.436;178.117
2019-05-18 17:00:00;163.097;372.657;111.342;186.121
2019-05-18 18:00:00;162.968;372.763;111.234;181.271
2019-05-18 19:00:00;162.973;372.641;111.220;174.510
2019-05-18 20:00:00;162.606;372.963;111.024;179.957
2019-05-18 21:00:00;163.458;372.108;111.393;176.552
2019-05-18 22:00:00;163.221;373.367;111.905;185.272
2019-05-18 23:00:00;164.005;373.324;111.564;185.040
2019-05-19 00:00:00;163.080;373.641;111.379;185.848
2019-05-19 01:00:00;163.598;373.857;111.120;185.371
2019-05-19 02:00:00;163.740;373.660;111.413;186.584
2019-05-19 03:00:00;163.601;373.277;111.520;182.503
2019-05-19 04:00:00;163.301;373.795;111.633;174.659
2019-05-19 05:00:00;163.534;373.932;111.961;174.500
2019-05-19 06:00:00;163.937;372.660;111.429;175.227
2019-05-19 07:00:00;164.373;375.586;111.993;175.455
2019-05-19 08:00:00;165.003;375.726;112.217;175.856
2019-05-19 09:00:00;165.140;377.498;112.237;176.382
2019-05-19 10:00:00;165.380;377.441;111.867;176.037
2019-05-19 11:00:00;165.259;376.497;112.108;176.230
2019-05-19 12:00:00;164.738;376.392;112.132;175.968
2019-05-19 13:00:00;164.633;375.136;111.577;176.377
2019-05-19 14:00:00;164.838;376.344;111.699;180.039
2019-05-19 15:00:00;164.916;375.098;111.106;182.421
2019-05-19 16:00:00;164.486;376.198;112.366;175.193
2019-05-19 17:00:00;164.343;375.185;111.376;175.884
2019-05-19 18:00:00;164.680;374.410;111.363;179.702
2019-05-19 19:00:00;164.654;374.619;111.385;182.526
2019-05-19 20:00:00;163.930;374.668;111.438;186.277
2019-05-19 21:00:00;164.803;373.968;111.644;186.416
2019-05-19 22:00:00;164.028;373.343;112.222;177.330
2019-05-19 23:00:00;164.433;374.610;111.664;175.671
2019-05-20 00:00:00;163.564;373.721;112.146;175.889
2019-05-20 01:00:00;163.820;371.957;111.745;175.783
2019-05-20 02:00:00;162.956;373.085;111.905;175.179
2019-05-20 03:00:00;163.504;372.020;111.867;175.438
2019-05-20 04:00:00;163.266;371.314;111.881;174.673
2019-05-20 05:00:00;164.525;370.357;111.796;175.356
2019-05-20 06:00:00;164.544;370.580;111.609;175.597
2019-05-20 07:00:00;163.494;370.103;111.882;175.638
2019-05-20 08:00:00;163.829;369.607;112.238;176.277
2019-05-20 09:00:00;163.454;369.921;112.561;176.050
2019-05-20 10:00:00;163.151;369.249;112.436;176.610
2019-05-20 11:00:00;162.462;368.772;112.252;176.657
2019-05-20 12:00:00;162.073;367.113;112.125;175.949
2019-05-20 13:00:00;162.267;365.883;111.845;175.807
2019-05-20 14:00:00;162.129;364.823;112.039;175.455
2019-05-20 15:00:00;161.643;363.443;112.109;175.433
2019-05-20 16:00:00;160.547;363.161;111.146;183.779
2019-05-20 17:00:00;160.552;362.214;111.863;180.365
2019-05-20 18:00:00;160.564;363.228;112.106;178.502
2019-05-20 19:00:00;161.298;364.669;111.891;181.462
2019-05-20 20:00:00;161.666;363.420;111.931;178.786
2019-05-20 21:00:00;160.797;363.901;112.174;182.684
2019-05-20 22:00:00;161.164;363.457;111.822;182.582
2019-05-20 23:00:00;160.832;363.324;111.954;177.903
2019-05-21 00:00:00;161.081;363.157;111.944;177.896
2019-05-21 01:00:00;161.079;362.896;111.639;179.196
2019-05-21 02:00:00;160.867;363.403;112.212;178.535
2019-05-21 03:00:00;161.394;362.853;112.018;182.809
2019-05-21 04:00:00;161.276;362.940;112.031;180.625
2019-05-21 05:00:00;163.867;363.034;111.466;183.089
2019-05-21 06:00:00;163.753;364.435;112.260;176.592
2019-05-21 07:00:00;163.670;362.593;112.100;176.111
2019-05-21 08:00:00;163.771;364.167;112.070;176.410
2019-05-21 09:00:00;164.064;363.983;112.382;176.453
2019-05-21 10:00:00;163.198;366.068;112.299;177.059
2019-05-21 11:00:00;163.492;365.788;112.049;187.043
2019-05-21 12:00:00;163.592;364.506;111.559;186.961
2019-05-21 13:00:00;163.262;364.916;111.928;184.623
2019-05-21 14:00:00;162.847;364.958;111.824;186.162
2019-05-21 15:00:00;163.408;365.824;112.327;180.506
2019-05-21 16:00:00;162.746;363.969;112.178;186.483
2019-05-21 17:00:00;162.619;364.810;112.296;186.564
2019-05-21 18:00:00;163.159;364.955;112.186;186.105
2019-05-21 19:00:00;163.341;365.929;111.897;186.375
2019-05-21 20:00:00;163.808;364.815;112.250;187.223
2019-05-21 21:00:00;163.335;364.657;112.392;186.952
2019-05-21 22:00:00;163.151;365.202;112.701;187.466
2019-05-21 23:00:00;163.183;364.591;112.731;187.486
2019-05-22 00:00:00;162.683;364.837;112.574;187.258
2019-05-22 01:00:00;163.316;364.637;112.416;187.274
2019-05-22 02:00:00;162.930;364.582;112.541;187.355
2019-05-22 03:00:00;162.245;364.890;112.445;187.215
2019-05-22 04:00:00;162.074;363.526;112.105;186.603
2019-05-22 05:00:00;162.600;364.805;111.912;186.850
2019-05-22 06:00:00;162.161;364.678;112.250;187.540
2019-05-22 07:00:00;162.786;364.497;111.863;186.990
2019-05-22 08:00:00;162.900;364.337;112.139;187.038
2019-05-22 09:00:00;165.146;364.993;112.216;187.483
2019-05-22 10:00:00;165.241;365.115;112.469;187.513
2019-05-22 11:00:00;165.105;364.105;112.167;187.009
2019-05-22 12:00:00;165.222;364.390;112.211;187.343
2019-05-22 13:00:00;164.388;364.782;111.603;187.124
2019-05-22 14:00:00;164.583;364.837;112.578;187.549
2019-05-22 15:00:00;164.276;365.199;112.207;187.914
2019-05-22 16:00:00;164.639;364.424;112.331;187.068
2019-05-22 17:00:00;164.573;364.065;112.000;186.115
2019-05-22 18:00:00;164.748;365.822;112.190;186.652
2019-05-22 19:00:00;164.867;365.622;112.736;185.590
2019-05-22 20:00:00;164.938;367.037;112.418;   null
2019-05-22 21:00:00;165.039;366.186;112.386;   null
2019-05-22 22:00:00;165.220;367.175;112.250;   null
2019-05-22 23:00:00;165.596;367.830;112.830;   null
2019-05-23 00:00:00;165.248;366.504;112.717;   null
2019-05-23 01:00:00;165.611;366.214;112.743;185.952
2019-05-23 02:00:00;165.762;365.789;112.224;187.475
2019-05-23 03:00:00;165.807;367.522;112.670;187.186
2019-05-23 04:00:00;165.175;365.432;112.434;186.990
2019-05-23 05:00:00;165.004;366.394;112.399;187.588
2019-05-23 06:00:00;165.023;365.673;112.002;187.429
2019-05-23 07:00:00;165.038;367.523;112.296;187.194
2019-05-23 08:00:00;165.099;367.108;112.424;187.629
2019-05-23 09:00:00;164.774;365.513;130.357;188.231
2019-05-23 10:00:00;165.204;366.206;113.122;187.865
2019-05-23 11:00:00;164.913;367.149;112.113;187.089
2019-05-23 12:00:00;164.910;366.744;111.837;187.226
2019-05-23 13:00:00;164.697;365.513;112.097;187.980
2019-05-23 14:00:00;164.565;366.141;112.282;187.222
2019-05-23 15:00:00;164.546;366.598;112.466;187.491
2019-05-23 16:00:00;165.100;366.294;111.789;187.583
2019-05-23 17:00:00;165.003;366.070;112.530;187.807
2019-05-23 18:00:00;165.415;367.999;112.524;187.734
2019-05-23 19:00:00;165.357;366.990;112.150;186.884
2019-05-23 20:00:00;165.807;366.882;113.707;187.130
2019-05-23 21:00:00;165.942;368.459;113.018;187.941
2019-05-23 22:00:00;165.064;368.573;113.199;185.977
2019-05-23 23:00:00;166.112;368.525;112.919;177.037
2019-05-24 00:00:00;165.347;368.465;112.614;176.975
2019-05-24 01:00:00;165.327;368.929;112.940;175.885
2019-05-24 02:00:00;165.624;368.868;113.034;177.276
2019-05-24 03:00:00;165.469;367.428;113.128;177.044
2019-05-24 04:00:00;165.880;367.840;112.911;176.907
2019-05-24 05:00:00;165.905;367.490;112.668;176.172
2019-05-24 06:00:00;165.803;368.217;112.676;177.468
2019-05-24 07:00:00;165.559;369.039;112.437;177.608
2019-05-24 08:00:00;165.967;368.776;112.356;176.254
2019-05-24 09:00:00;165.441;368.167;113.072;176.592
2019-05-24 10:00:00;165.762;367.974;112.708;176.745
2019-05-24 11:00:00;165.483;367.293;112.509;184.143
2019-05-24 12:00:00;166.045;367.612;113.462;187.235
2019-05-24 13:00:00;165.720;368.503;112.806;187.964
2019-05-24 14:00:00;164.637;368.304;112.646;187.638
2019-05-24 15:00:00;164.765;366.455;112.752;187.934
2019-05-24 16:00:00;164.108;366.228;112.781;182.285
2019-05-24 17:00:00;164.723;366.798;112.319;175.824
2019-05-24 18:00:00;164.588;366.584;112.184;175.879
2019-05-24 19:00:00;164.802;367.726;112.271;176.841
2019-05-24 20:00:00;164.425;367.574;112.730;176.323
2019-05-24 21:00:00;165.112;367.385;112.805;176.628
2019-05-24 22:00:00;165.158;367.593;112.712;176.453
2019-05-24 23:00:00;164.643;366.742;112.396;176.369
2019-05-25 00:00:00;164.641;366.685;112.699;176.958
2019-05-25 01:00:00;164.940;366.758;112.120;176.795
2019-05-25 02:00:00;164.669;366.882;112.393;176.608
2019-05-25 03:00:00;165.223;368.306;112.945;177.206
2019-05-25 04:00:00;165.556;369.079;113.040;176.488
2019-05-25 05:00:00;166.008;369.145;113.120;176.407
2019-05-25 06:00:00;166.345;369.945;113.133;176.916
2019-05-25 07:00:00;166.040;369.869;113.196;177.961
2019-05-25 08:00:00;165.974;369.074;113.129;177.755
2019-05-25 09:00:00;166.230;369.662;112.668;180.730
2019-05-25 10:00:00;165.878;368.464;112.798;176.921
2019-05-25 11:00:00;165.091;368.193;113.002;176.814
2019-05-25 12:00:00;165.678;367.307;113.867;176.759
2019-05-25 13:00:00;165.052;366.647;113.275;177.217
2019-05-25 14:00:00;164.725;366.886;113.603;177.211
2019-05-25 15:00:00;164.785;366.639;113.243;176.174
2019-05-25 16:00:00;164.201;366.224;112.704;176.832
2019-05-25 17:00:00;164.449;365.707;112.919;176.305
2019-05-25 18:00:00;164.292;365.727;112.191;176.249
2019-05-25 19:00:00;164.672;366.232;112.253;177.092
2019-05-25 20:00:00;164.958;367.996;112.767;176.920
2019-05-25 21:00:00;164.304;367.684;112.533;177.006
2019-05-25 22:00:00;164.958;367.155;112.492;176.780
2019-05-25 23:00:00;164.571;367.679;112.802;177.204
2019-05-26 00:00:00;164.822;367.015;112.905;177.101
2019-05-26 01:00:00;164.773;369.163;112.597;177.165
2019-05-26 02:00:00;165.843;367.989;113.022;177.387
2019-05-26 03:00:00;166.221;369.576;113.055;177.358
2019-05-26 04:00:00;166.075;369.952;112.860;177.874
2019-05-26 05:00:00;166.028;369.526;113.021;177.769
2019-05-26 06:00:00;166.605;370.072;112.916;178.090
2019-05-26 07:00:00;166.018;369.346;112.654;177.756
2019-05-26 08:00:00;166.257;369.650;113.289;177.416
2019-05-26 09:00:00;166.284;370.475;112.639;177.885
2019-05-26 10:00:00;166.456;370.083;113.205;177.989
2019-05-26 11:00:00;166.683;370.177;113.076;178.109
2019-05-26 12:00:00;166.152;369.481;112.858;177.804
2019-05-26 13:00:00;165.323;368.975;112.730;177.202
2019-05-26 14:00:00;165.912;368.753;113.189;177.243
2019-05-26 15:00:00;166.528;368.894;113.137;177.210
2019-05-26 16:00:00;166.193;368.488;112.858;177.405
2019-05-26 17:00:00;165.728;368.678;112.955;177.244
2019-05-26 18:00:00;165.691;369.086;112.997;179.184
2019-05-26 19:00:00;166.005;369.882;113.126;179.458
2019-05-26 20:00:00;166.198;369.304;113.252;177.173
2019-05-26 21:00:00;166.187;369.358;112.710;177.574
2019-05-26 22:00:00;165.978;369.250;112.729;177.633
2019-05-26 23:00:00;166.092;369.595;112.772;177.384
2019-05-27 00:00:00;166.214;368.884;112.679;178.422
2019-05-27 01:00:00;166.329;369.083;113.440;178.313
2019-05-27 02:00:00;166.714;370.024;113.349;178.128
2019-05-27 03:00:00;165.728;369.504;113.278;177.736
2019-05-27 04:00:00;166.312;368.842;112.316;178.546
2019-05-27 05:00:00;165.783;369.505;112.639;177.892
2019-05-27 06:00:00;165.530;367.239;112.533;177.560
2019-05-27 07:00:00;165.908;369.546;112.648;177.220
2019-05-27 08:00:00;166.365;369.960;112.670;177.409
2019-05-27 09:00:00;166.319;370.294;113.553;177.414
2019-05-27 10:00:00;166.371;370.197;113.264;178.266
2019-05-27 11:00:00;166.889;369.075;114.801;179.795
2019-05-27 12:00:00;166.371;370.284;113.305;188.726
2019-05-27 13:00:00;166.532;370.345;113.350;188.277
2019-05-27 14:00:00;166.142;370.046;113.041;187.979
2019-05-27 15:00:00;166.149;370.146;112.477;188.264
2019-05-27 16:00:00;166.150;370.096;113.038;187.859
2019-05-27 17:00:00;166.616;370.165;112.835;188.606
2019-05-27 18:00:00;165.284;368.621;112.780;187.123
2019-05-27 19:00:00;165.786;368.658;113.162;178.201
2019-05-27 20:00:00;166.452;367.943;112.889;176.604
2019-05-27 21:00:00;166.403;369.141;112.536;180.276
2019-05-27 22:00:00;165.961;369.620;112.483;187.745
2019-05-27 23:00:00;165.696;368.321;112.889;188.431
2019-05-28 00:00:00;165.742;368.056;112.950;188.138
2019-05-28 01:00:00;165.305;366.754;113.130;188.828
2019-05-28 02:00:00;164.041;367.096;112.304;188.227
2019-05-28 03:00:00;164.434;366.011;113.068;184.779
2019-05-28 04:00:00;165.375;366.005;112.743;188.348
2019-05-28 05:00:00;165.979;366.538;113.237;187.953
2019-05-28 06:00:00;166.209;366.916;113.376;189.399
2019-05-28 07:00:00;165.885;367.877;113.086;188.392
2019-05-28 08:00:00;165.983;368.025;113.781;189.366
2019-05-28 09:00:00;166.467;368.797;113.456;189.574
2019-05-28 10:00:00;166.107;367.741;113.451;189.405
2019-05-28 11:00:00;165.583;365.490;113.931;188.932
2019-05-28 12:00:00;165.427;366.100;113.350;189.870
2019-05-28 13:00:00;165.120;365.166;113.180;189.750
2019-05-28 14:00:00;165.106;364.890;113.018;189.026
2019-05-28 15:00:00;164.392;364.071;113.084;188.646
2019-05-28 16:00:00;163.697;363.046;113.042;188.633
2019-05-28 17:00:00;163.662;362.359;112.906;188.027
2019-05-28 18:00:00;163.149;362.208;112.394;187.379
2019-05-28 19:00:00;164.416;363.384;113.379;188.882
2019-05-28 20:00:00;163.375;362.342;113.483;188.910
2019-05-28 21:00:00;163.799;364.307;113.024;188.932
2019-05-28 22:00:00;163.404;363.229;113.148;189.070
2019-05-28 23:00:00;163.085;363.396;112.785;188.965
2019-05-29 00:00:00;163.440;362.806;112.896;188.752
2019-05-29 01:00:00;162.910;363.255;112.936;188.877
2019-05-29 02:00:00;163.114;364.218;112.636;189.042
2019-05-29 03:00:00;163.073;363.225;113.464;188.559
2019-05-29 04:00:00;163.262;364.457;112.550;188.750
2019-05-29 05:00:00;165.070;364.031;113.163;188.894
2019-05-29 06:00:00;165.804;365.150;112.896;189.121
2019-05-29 07:00:00;165.733;365.092;113.576;188.637
2019-05-29 08:00:00;165.484;366.793;113.171;189.418
2019-05-29 09:00:00;166.193;367.154;113.449;188.925
2019-05-29 10:00:00;165.969;366.720;113.868;185.530
2019-05-29 11:00:00;166.269;366.282;113.175;176.895
2019-05-29 12:00:00;165.566;365.426;113.061;177.731
2019-05-29 13:00:00;164.986;365.638;112.712;176.860
2019-05-29 14:00:00;165.000;364.647;112.995;177.201
2019-05-29 15:00:00;164.778;365.693;112.389;177.081
2019-05-29 16:00:00;164.442;365.741;113.165;177.500
2019-05-29 17:00:00;165.444;365.080;113.223;187.657
2019-05-29 18:00:00;164.768;365.733;112.729;182.241
2019-05-29 19:00:00;164.726;365.133;112.431;185.949
2019-05-29 20:00:00;164.319;364.141;112.997;178.970
2019-05-29 21:00:00;164.879;365.287;112.607;177.080
2019-05-29 22:00:00;165.068;366.622;112.422;176.535
2019-05-29 23:00:00;165.043;366.114;113.279;176.705
2019-05-30 00:00:00;165.306;367.570;112.998;177.024
2019-05-30 01:00:00;165.079;366.279;113.162;177.350
2019-05-30 02:00:00;164.066;365.877;112.680;176.814
2019-05-30 03:00:00;164.750;365.731;112.632;183.533
2019-05-30 04:00:00;164.515;364.970;113.234;188.434
2019-05-30 05:00:00;165.704;366.957;112.494;187.710
2019-05-30 06:00:00;165.969;367.032;112.811;187.350
2019-05-30 07:00:00;166.135;366.948;112.241;183.343
2019-05-30 08:00:00;166.397;367.521;113.432;185.448
2019-05-30 09:00:00;165.971;366.558;113.240;187.569
2019-05-30 10:00:00;165.236;365.600;112.981;187.783
2019-05-30 11:00:00;164.706;364.614;112.255;187.366
2019-05-30 12:00:00;165.383;364.486;112.866;187.013
2019-05-30 13:00:00;164.914;364.830;112.691;186.724
2019-05-30 14:00:00;164.994;365.024;112.426;187.277
2019-05-30 15:00:00;164.913;364.668;112.206;187.110
2019-05-30 16:00:00;165.058;364.794;112.424;187.047
2019-05-30 17:00:00;164.303;365.176;112.197;186.675
2019-05-30 18:00:00;165.589;364.969;112.949;184.312
2019-05-30 19:00:00;165.824;365.928;112.438;186.431
2019-05-30 20:00:00;165.691;366.733;112.821;187.126
2019-05-30 21:00:00;166.190;366.369;113.069;187.112
2019-05-30 22:00:00;165.538;365.345;112.928;187.881
2019-05-30 23:00:00;165.445;365.737;112.564;187.899
2019-05-31 00:00:00;165.241;365.981;112.462;186.470
