rec_id	datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts2	nsecs2	temp_ext	relhum_ext	moder_cph_filt
690	2019-05-24T03:24:00Z	945.1	5.1	74.3	12.7	615	1200	412	1200	nan	nan	1845.0
691	2019-05-24T03:44:00Z	945.0	4.9	74.6	12.7	672	1200	404	1200	nan	nan	2016.0
692	2019-05-24T04:04:00Z	945.1	5.0	75.6	12.7	610	1200	409	1200	nan	nan	1830.0
693	2019-05-24T04:24:00Z	945.0	5.4	77.3	12.8	684	1200	409	1200	nan	nan	2052.0
694	2019-05-24T04:44:00Z	945.0	6.2	79.2	12.9	683	1200	413	1200	nan	nan	2049.0
695	2019-05-24T05:04:00Z	945.1	7.3	80.7	13.0	635	1200	401	1200	nan	nan	1905.0
696	2019-05-24T05:24:00Z	945.0	8.4	82.0	13.2	687	1200	404	1200	nan	nan	2061.0
697	2019-05-24T05:44:00Z	945.0	9.7	82.7	13.4	639	1200	404	1200	nan	nan	1917.0
698	2019-05-24T06:04:00Z	945.0	10.8	82.5	13.5	704	1200	405	1200	nan	nan	2112.0
699	2019-05-24T06:24:00Z	945.1	11.7	82.2	13.7	640	1200	410	1200	nan	nan	1920.0
700	2019-05-24T06:44:00Z	945.2	12.7	81.9	13.8	645	1200	402	1200	nan	nan	1935.0
701	2019-05-24T07:04:00Z	945.2	13.7	81.2	14.0	595	1200	365	1200	nan	nan	1785.0
702	2019-05-24T07:24:00Z	945.2	14.5	80.5	14.2	613	1200	395	1200	nan	nan	1839.0
703	2019-05-24T07:44:00Z	945.1	15.3	80.1	14.4	662	1200	415	1200	nan	nan	1986.0
704	2019-05-24T08:04:00Z	945.2	16.3	80.6	14.3	613	1200	406	1200	nan	nan	1839.0
705	2019-05-24T08:24:00Z	945.1	17.3	81.2	14.3	619	1200	420	1200	nan	nan	1857.0
706	2019-05-24T08:44:00Z	945.2	18.3	81.1	14.3	642	1200	427	1200	nan	nan	1926.0
707	2019-05-24T09:04:00Z	945.2	19.3	80.3	14.3	634	1200	394	1200	nan	nan	1902.0
708	2019-05-24T09:24:00Z	945.2	20.3	78.6	14.2	602	1200	447	1200	nan	nan	1806.0
709	2019-05-24T09:44:00Z	945.2	21.2	77.3	14.2	639	1200	373	1200	nan	nan	1917.0
710	2019-05-24T10:04:00Z	945.1	22.0	76.4	13.8	665	1200	404	1200	nan	nan	1995.0
711	2019-05-24T10:24:00Z	945.0	22.5	75.4	13.8	682	1200	397	1200	nan	nan	2046.0
712	2019-05-24T10:44:00Z	945.0	23.0	74.8	13.8	620	1200	403	1200	nan	nan	1860.0
713	2019-05-24T11:04:00Z	944.9	23.2	74.2	13.7	674	1200	407	1200	nan	nan	2022.0
714	2019-05-24T11:24:00Z	944.8	23.4	73.9	13.7	642	1200	422	1200	nan	nan	1926.0
715	2019-05-24T11:44:00Z	944.6	23.6	74.3	13.7	698	1200	392	1200	nan	nan	2094.0
716	2019-05-24T12:04:00Z	944.6	23.9	74.3	13.7	689	1200	394	1200	nan	nan	2067.0
717	2019-05-24T12:24:00Z	944.6	24.0	74.4	13.7	653	1200	407	1200	nan	nan	1959.0
718	2019-05-24T12:44:00Z	944.5	24.3	74.9	13.7	625	1200	441	1200	nan	nan	1875.0
719	2019-05-24T13:04:00Z	944.4	24.6	75.3	13.7	624	1200	440	1200	nan	nan	1872.0
720	2019-05-24T13:24:00Z	944.3	24.9	75.3	13.7	624	1200	431	1200	nan	nan	1872.0
721	2019-05-24T13:44:00Z	944.3	25.3	75.8	13.7	672	1200	434	1200	nan	nan	2016.0
722	2019-05-24T14:04:00Z	944.2	25.6	74.9	13.6	660	1200	391	1200	nan	nan	1980.0
723	2019-05-24T14:24:00Z	944.1	25.4	74.6	13.6	679	1200	414	1200	nan	nan	2037.0
724	2019-05-24T14:44:00Z	944.0	25.5	75.3	13.5	660	1200	372	1200	nan	nan	1980.0
725	2019-05-24T15:04:00Z	944.0	25.6	75.2	13.3	650	1200	411	1200	nan	nan	1950.0
726	2019-05-24T15:24:00Z	943.9	25.6	74.9	13.2	624	1200	429	1200	nan	nan	1872.0
727	2019-05-24T15:44:00Z	943.9	25.6	74.7	13.1	636	1200	384	1200	nan	nan	1908.0
728	2019-05-24T16:04:00Z	943.8	25.2	74.0	13.1	649	1200	408	1200	nan	nan	1947.0
729	2019-05-24T16:24:00Z	943.7	24.7	73.7	13.1	645	1200	385	1200	nan	nan	1935.0
730	2019-05-24T16:44:00Z	943.7	24.1	74.0	13.1	695	1200	418	1200	nan	nan	2085.0
731	2019-05-24T17:04:00Z	943.7	23.4	74.3	13.0	696	1200	388	1200	nan	nan	2088.0
732	2019-05-24T17:24:00Z	943.6	22.7	74.7	13.0	635	1200	413	1200	nan	nan	1905.0
733	2019-05-24T17:44:00Z	943.5	21.8	73.5	13.0	615	1200	404	1200	nan	nan	1845.0
734	2019-05-24T18:04:00Z	943.5	20.6	71.4	13.0	705	1200	408	1200	nan	nan	2115.0
735	2019-05-24T18:24:00Z	943.5	19.3	69.9	13.0	616	1200	423	1200	nan	nan	1848.0
736	2019-05-24T18:44:00Z	943.5	18.1	69.0	13.0	629	1200	450	1200	nan	nan	1887.0
737	2019-05-24T19:04:00Z	943.6	16.9	68.9	12.9	666	1200	417	1200	nan	nan	1998.0
738	2019-05-24T19:24:00Z	943.7	15.9	69.0	12.9	614	1200	383	1200	nan	nan	1842.0
739	2019-05-24T19:44:00Z	943.7	15.2	69.5	12.9	703	1200	433	1200	nan	nan	2109.0
740	2019-05-24T20:04:00Z	943.8	14.6	70.4	12.9	625	1200	407	1200	nan	nan	1875.0
741	2019-05-24T20:24:00Z	944.0	14.2	71.0	12.9	635	1200	405	1200	nan	nan	1905.0
742	2019-05-24T20:44:00Z	944.0	13.8	71.4	12.9	626	1200	411	1200	nan	nan	1878.0
743	2019-05-24T21:04:00Z	944.1	13.5	71.7	12.9	640	1200	429	1200	nan	nan	1920.0
744	2019-05-24T21:24:00Z	944.1	13.2	72.1	12.9	716	1200	396	1200	nan	nan	2148.0
745	2019-05-24T21:44:00Z	944.1	12.9	71.9	12.9	624	1200	400	1200	nan	nan	1872.0
746	2019-05-24T22:04:00Z	944.1	12.5	71.5	12.9	700	1200	414	1200	nan	nan	2100.0
747	2019-05-24T22:24:00Z	944.1	12.0	71.3	12.9	636	1200	381	1200	nan	nan	1908.0
748	2019-05-24T22:44:00Z	944.0	11.5	71.2	12.8	654	1200	384	1200	nan	nan	1962.0
749	2019-05-24T23:04:00Z	944.1	11.0	71.2	12.8	647	1200	418	1200	nan	nan	1941.0
750	2019-05-24T23:24:00Z	944.1	10.6	71.3	12.8	691	1200	423	1200	nan	nan	2073.0
751	2019-05-24T23:44:00Z	944.0	10.2	71.9	12.8	647	1200	405	1200	nan	nan	1941.0
752	2019-05-25T00:04:00Z	943.9	10.0	72.2	12.8	651	1200	413	1200	nan	nan	1953.0
753	2019-05-25T00:24:00Z	943.8	9.6	72.1	12.8	639	1200	400	1200	nan	nan	1917.0
754	2019-05-25T00:44:00Z	943.8	9.3	72.2	12.8	649	1200	386	1200	nan	nan	1947.0
755	2019-05-25T01:04:00Z	943.7	9.0	72.2	12.8	646	1200	364	1200	nan	nan	1938.0
756	2019-05-25T01:24:00Z	943.7	8.7	72.4	12.8	640	1200	386	1200	nan	nan	1920.0
757	2019-05-25T01:44:00Z	943.7	8.5	72.5	12.8	648	1200	431	1200	nan	nan	1944.0
758	2019-05-25T02:04:00Z	943.6	8.2	72.8	12.8	676	1200	408	1200	nan	nan	2028.0
759	2019-05-25T02:24:00Z	943.6	8.0	73.0	12.8	645	1200	411	1200	nan	nan	1935.0
760	2019-05-25T02:44:00Z	943.5	7.8	72.9	12.8	685	1200	410	1200	nan	nan	2055.0
761	2019-05-25T03:04:00Z	943.6	7.5	73.2	12.8	735	1200	374	1200	nan	nan	2205.0
762	2019-05-25T03:24:00Z	943.6	7.5	73.9	12.7	651	1200	387	1200	nan	nan	1953.0
763	2019-05-25T03:44:00Z	943.7	7.4	74.0	12.7	673	1200	401	1200	nan	nan	2019.0
764	2019-05-25T04:04:00Z	943.8	7.4	74.6	12.8	650	1200	400	1200	nan	nan	1950.0
765	2019-05-25T04:24:00Z	943.9	7.8	76.6	12.8	674	1200	399	1200	nan	nan	2022.0
766	2019-05-25T04:44:00Z	944.0	8.3	77.0	12.8	638	1200	436	1200	nan	nan	1914.0
767	2019-05-25T05:04:00Z	944.1	8.7	77.2	12.9	665	1201	426	1200	nan	nan	1993.3
768	2019-05-25T05:24:00Z	944.2	9.4	79.7	13.2	657	1200	408	1200	nan	nan	1971.0
769	2019-05-25T05:44:00Z	944.4	10.7	81.2	13.4	638	1200	421	1200	nan	nan	1914.0
770	2019-05-25T06:04:00Z	944.5	12.0	82.0	13.7	678	1200	415	1200	nan	nan	2034.0
771	2019-05-25T06:24:00Z	944.5	13.2	81.8	13.7	678	1200	354	1200	nan	nan	2034.0
772	2019-05-25T06:44:00Z	944.5	14.3	81.6	13.9	669	1200	434	1200	nan	nan	2007.0
773	2019-05-25T07:04:00Z	944.6	15.4	81.1	13.9	642	1200	388	1200	nan	nan	1926.0
774	2019-05-25T07:24:00Z	944.8	16.7	80.1	13.8	656	1200	405	1200	nan	nan	1968.0
775	2019-05-25T07:44:00Z	945.0	17.8	79.1	14.3	620	1200	385	1200	nan	nan	1860.0
776	2019-05-25T08:04:00Z	945.0	18.6	78.7	14.3	647	1200	409	1200	nan	nan	1941.0
777	2019-05-25T08:24:00Z	945.1	19.5	78.3	14.2	631	1200	434	1200	nan	nan	1893.0
778	2019-05-25T08:44:00Z	945.1	20.6	77.5	14.1	630	1200	416	1200	nan	nan	1890.0
779	2019-05-25T09:04:00Z	945.1	21.0	75.7	14.2	641	1200	411	1200	nan	nan	1923.0
780	2019-05-25T09:24:00Z	945.2	21.6	76.2	14.2	637	1200	394	1200	nan	nan	1911.0
781	2019-05-25T09:44:00Z	945.3	22.0	74.7	14.2	645	1200	431	1200	nan	nan	1935.0
782	2019-05-25T10:04:00Z	945.3	22.2	74.5	14.2	635	1200	383	1200	nan	nan	1905.0
783	2019-05-25T10:24:00Z	945.2	22.6	75.1	14.1	669	1200	424	1200	nan	nan	2007.0
784	2019-05-25T10:44:00Z	945.1	23.3	76.0	14.1	696	1200	398	1200	nan	nan	2088.0
785	2019-05-25T11:04:00Z	944.9	24.0	75.2	13.7	615	1200	363	1200	nan	nan	1845.0
786	2019-05-25T11:24:00Z	944.8	24.2	73.9	13.7	673	1200	398	1200	nan	nan	2019.0
787	2019-05-25T11:44:00Z	944.6	23.9	74.0	13.7	668	1200	374	1200	nan	nan	2004.0
788	2019-05-25T12:04:00Z	944.5	23.5	74.1	13.6	629	1200	395	1200	nan	nan	1887.0
789	2019-05-25T12:24:00Z	944.6	23.0	74.2	13.4	663	1200	389	1200	nan	nan	1989.0
790	2019-05-25T12:44:00Z	944.6	22.2	73.6	13.1	603	1200	399	1200	nan	nan	1809.0
791	2019-05-25T13:04:00Z	944.9	21.2	72.5	13.1	660	1200	391	1200	nan	nan	1980.0
792	2019-05-25T13:24:00Z	945.1	19.6	71.8	13.0	626	1200	407	1200	nan	nan	1878.0
793	2019-05-25T13:44:00Z	944.9	18.1	72.0	13.1	641	1200	371	1200	nan	nan	1923.0
794	2019-05-25T14:04:00Z	945.0	17.3	73.1	13.1	663	1200	416	1200	nan	nan	1989.0
795	2019-05-25T14:24:00Z	944.7	16.9	74.0	13.1	645	1200	447	1200	nan	nan	1935.0
796	2019-05-25T14:44:00Z	944.3	16.8	75.4	13.2	643	1200	394	1200	nan	nan	1929.0
797	2019-05-25T15:04:00Z	944.2	17.0	76.3	13.1	673	1200	422	1200	nan	nan	2019.0
798	2019-05-25T15:24:00Z	944.5	17.1	76.6	13.0	683	1200	414	1200	nan	nan	2049.0
799	2019-05-25T15:44:00Z	944.9	17.2	76.6	13.0	665	1200	433	1200	nan	nan	1995.0
800	2019-05-25T16:04:00Z	945.2	17.3	77.0	13.0	626	1200	449	1200	nan	nan	1878.0
801	2019-05-25T16:24:00Z	945.3	17.4	76.8	13.0	633	1200	392	1200	nan	nan	1899.0
802	2019-05-25T16:44:00Z	945.4	17.3	76.1	13.0	652	1200	426	1200	nan	nan	1956.0
803	2019-05-25T17:04:00Z	945.6	16.9	75.3	12.9	615	1200	419	1200	nan	nan	1845.0
804	2019-05-25T17:24:00Z	945.7	16.5	74.8	12.9	639	1200	388	1200	nan	nan	1917.0
805	2019-05-25T17:44:00Z	945.7	16.0	74.3	12.9	659	1200	396	1200	nan	nan	1977.0
806	2019-05-25T18:04:00Z	945.7	15.7	74.2	12.9	643	1200	410	1200	nan	nan	1929.0
807	2019-05-25T18:24:00Z	945.9	15.3	74.4	12.9	621	1200	387	1200	nan	nan	1863.0
808	2019-05-25T18:44:00Z	946.2	15.0	74.7	12.9	598	1200	359	1200	nan	nan	1794.0
809	2019-05-25T19:04:00Z	946.2	14.9	74.9	12.9	635	1200	409	1200	nan	nan	1905.0
810	2019-05-25T19:24:00Z	946.4	14.6	75.1	12.9	656	1200	414	1200	nan	nan	1968.0
811	2019-05-25T19:44:00Z	946.6	14.5	75.4	12.9	662	1200	381	1200	nan	nan	1986.0
812	2019-05-25T20:04:00Z	946.7	14.4	75.5	12.9	626	1200	388	1200	nan	nan	1878.0
813	2019-05-25T20:24:00Z	946.9	14.3	75.7	12.8	680	1200	387	1200	nan	nan	2040.0
814	2019-05-25T20:44:00Z	946.9	14.2	75.9	12.8	669	1200	398	1200	nan	nan	2007.0
815	2019-05-25T21:04:00Z	946.9	14.1	76.0	12.8	612	1200	390	1200	nan	nan	1836.0
816	2019-05-25T21:24:00Z	946.9	14.1	76.3	12.8	632	1200	409	1200	nan	nan	1896.0
817	2019-05-25T21:44:00Z	946.9	14.0	76.3	12.8	643	1200	380	1200	nan	nan	1929.0
818	2019-05-25T22:04:00Z	946.8	13.9	76.4	12.8	644	1200	435	1200	nan	nan	1932.0
819	2019-05-25T22:24:00Z	946.8	13.8	76.4	12.8	620	1200	409	1200	nan	nan	1860.0
820	2019-05-25T22:44:00Z	946.8	13.7	76.4	12.8	650	1200	417	1200	nan	nan	1950.0
821	2019-05-25T23:04:00Z	946.7	13.6	76.4	12.8	622	1200	407	1200	nan	nan	1866.0
822	2019-05-25T23:24:00Z	946.7	13.5	76.5	12.8	648	1200	390	1200	nan	nan	1944.0
823	2019-05-25T23:44:00Z	946.6	13.5	76.7	12.8	621	1200	387	1200	nan	nan	1863.0
824	2019-05-26T00:04:00Z	946.5	13.4	76.8	12.8	653	1200	400	1200	nan	nan	1959.0
825	2019-05-26T00:24:00Z	946.4	13.3	76.9	12.8	646	1200	381	1200	nan	nan	1938.0
826	2019-05-26T00:44:00Z	946.2	13.3	77.0	12.8	612	1200	408	1200	nan	nan	1836.0
827	2019-05-26T01:04:00Z	946.3	13.2	77.0	12.8	597	1200	367	1200	nan	nan	1791.0
828	2019-05-26T01:24:00Z	946.2	13.2	77.0	12.8	564	1200	395	1200	nan	nan	1692.0
829	2019-05-26T01:44:00Z	946.3	13.1	77.0	12.7	622	1200	388	1200	nan	nan	1866.0
830	2019-05-26T02:04:00Z	946.2	13.0	77.0	12.7	611	1200	416	1200	nan	nan	1833.0
831	2019-05-26T02:24:00Z	946.1	12.9	77.1	12.7	593	1200	408	1200	nan	nan	1779.0
832	2019-05-26T02:44:00Z	946.2	12.8	77.1	12.7	600	1200	386	1200	nan	nan	1800.0
833	2019-05-26T03:04:00Z	946.2	12.7	77.2	12.7	655	1200	422	1200	nan	nan	1965.0
834	2019-05-26T03:24:00Z	946.2	12.7	77.3	12.7	667	1200	406	1200	nan	nan	2001.0
835	2019-05-26T03:44:00Z	946.2	12.6	77.4	12.7	604	1200	419	1200	nan	nan	1812.0
836	2019-05-26T04:04:00Z	946.3	12.6	77.5	12.7	637	1200	379	1200	nan	nan	1911.0
837	2019-05-26T04:24:00Z	946.3	12.6	77.6	12.7	639	1200	377	1200	nan	nan	1917.0
838	2019-05-26T04:44:00Z	946.3	12.6	77.9	12.7	605	1200	459	1200	nan	nan	1815.0
839	2019-05-26T05:04:00Z	946.4	12.6	78.1	12.7	665	1200	408	1200	nan	nan	1995.0
840	2019-05-26T05:24:00Z	946.5	12.7	78.3	12.7	667	1200	370	1200	nan	nan	2001.0
841	2019-05-26T05:44:00Z	946.6	12.8	78.6	12.7	576	1200	383	1200	nan	nan	1728.0
842	2019-05-26T06:04:00Z	946.6	13.0	78.8	12.8	631	1200	412	1200	nan	nan	1893.0
843	2019-05-26T06:24:00Z	946.7	13.1	79.2	12.8	637	1201	431	1200	nan	nan	1909.4
844	2019-05-26T06:44:00Z	946.7	13.5	79.5	12.8	666	1200	422	1200	nan	nan	1998.0
845	2019-05-26T07:04:00Z	946.9	13.9	80.0	12.8	641	1200	389	1200	nan	nan	1923.0
846	2019-05-26T07:24:00Z	947.0	14.4	80.5	12.8	664	1200	418	1200	nan	nan	1992.0
847	2019-05-26T07:44:00Z	947.1	14.9	80.8	12.8	627	1200	383	1200	nan	nan	1881.0
848	2019-05-26T08:04:00Z	947.0	15.3	80.7	12.9	645	1200	396	1200	nan	nan	1935.0
849	2019-05-26T08:24:00Z	946.9	15.7	80.8	12.9	647	1200	377	1200	nan	nan	1941.0
850	2019-05-26T08:44:00Z	946.8	16.3	81.9	13.2	644	1200	428	1200	nan	nan	1932.0
851	2019-05-26T09:04:00Z	946.8	17.2	83.2	13.4	631	1200	421	1200	nan	nan	1893.0
852	2019-05-26T09:24:00Z	946.7	18.1	82.9	13.4	649	1200	388	1200	nan	nan	1947.0
853	2019-05-26T09:44:00Z	946.7	18.7	82.4	13.5	660	1200	380	1200	nan	nan	1980.0
854	2019-05-26T10:04:00Z	946.6	19.5	83.1	13.8	590	1200	392	1200	nan	nan	1770.0
855	2019-05-26T10:24:00Z	946.6	20.8	82.8	13.9	641	1200	401	1200	nan	nan	1923.0
856	2019-05-26T10:44:00Z	946.6	21.5	80.4	13.7	620	1200	404	1200	nan	nan	1860.0
857	2019-05-26T11:04:00Z	946.5	21.7	78.5	13.6	653	1200	387	1200	nan	nan	1959.0
858	2019-05-26T11:24:00Z	946.4	21.6	77.7	13.6	621	1200	408	1200	nan	nan	1863.0
859	2019-05-26T11:44:00Z	946.2	21.7	77.8	13.5	637	1200	426	1200	nan	nan	1911.0
860	2019-05-26T12:04:00Z	946.1	21.7	78.0	13.5	662	1200	406	1200	nan	nan	1986.0
861	2019-05-26T12:24:00Z	945.9	21.8	78.4	13.5	637	1200	394	1200	nan	nan	1911.0
862	2019-05-26T12:44:00Z	945.8	21.9	78.0	13.4	663	1200	362	1200	nan	nan	1989.0
863	2019-05-26T13:04:00Z	945.6	22.0	78.4	13.6	638	1200	469	1200	nan	nan	1914.0
864	2019-05-26T13:24:00Z	945.5	22.4	78.6	13.7	624	1200	374	1200	nan	nan	1872.0
865	2019-05-26T13:44:00Z	945.3	22.6	78.6	13.7	664	1200	353	1200	nan	nan	1992.0
866	2019-05-26T14:04:00Z	945.3	23.0	78.3	13.6	651	1200	370	1200	nan	nan	1953.0
867	2019-05-26T14:24:00Z	945.3	23.2	78.1	13.5	646	1200	401	1200	nan	nan	1938.0
868	2019-05-26T14:44:00Z	945.2	23.2	77.8	13.5	617	1200	437	1200	nan	nan	1851.0
869	2019-05-26T15:04:00Z	945.2	23.7	79.9	13.4	642	1200	399	1200	nan	nan	1926.0
870	2019-05-26T15:24:00Z	945.1	24.3	79.4	13.3	610	1200	386	1200	nan	nan	1830.0
871	2019-05-26T15:44:00Z	945.0	24.7	78.3	13.1	657	1200	395	1200	nan	nan	1971.0
872	2019-05-26T16:04:00Z	944.9	24.9	77.8	13.1	599	1201	376	1200	nan	nan	1795.5
873	2019-05-26T16:24:00Z	944.8	24.9	76.3	13.1	654	1200	373	1200	nan	nan	1962.0
874	2019-05-26T16:44:00Z	944.6	24.7	75.6	13.0	663	1200	395	1200	nan	nan	1989.0
875	2019-05-26T17:04:00Z	944.5	24.4	75.2	13.0	687	1200	401	1200	nan	nan	2061.0
876	2019-05-26T17:24:00Z	944.3	24.0	74.1	13.0	666	1200	422	1200	nan	nan	1998.0
877	2019-05-26T17:44:00Z	944.2	22.6	70.9	13.0	638	1200	421	1200	nan	nan	1914.0
878	2019-05-26T18:04:00Z	944.0	20.9	68.8	13.0	701	1200	410	1200	nan	nan	2103.0
879	2019-05-26T18:24:00Z	944.0	19.4	68.1	12.9	652	1200	375	1200	nan	nan	1956.0
880	2019-05-26T18:44:00Z	943.9	18.0	67.7	12.9	647	1200	394	1200	nan	nan	1941.0
881	2019-05-26T19:04:00Z	944.0	16.8	67.7	12.9	644	1200	389	1200	nan	nan	1932.0
882	2019-05-26T19:24:00Z	943.9	15.7	67.9	12.9	627	1200	387	1200	nan	nan	1881.0
883	2019-05-26T19:44:00Z	943.8	14.9	68.9	12.9	678	1200	391	1200	nan	nan	2034.0
884	2019-05-26T20:04:00Z	943.8	14.4	69.4	12.9	648	1200	415	1200	nan	nan	1944.0
885	2019-05-26T20:24:00Z	943.8	13.8	69.2	12.9	657	1200	442	1200	nan	nan	1971.0
886	2019-05-26T20:44:00Z	943.8	13.1	69.3	12.9	663	1200	398	1200	nan	nan	1989.0
887	2019-05-26T21:04:00Z	943.8	12.6	69.8	12.8	642	1200	406	1200	nan	nan	1926.0
888	2019-05-26T21:24:00Z	943.8	12.1	70.0	12.8	633	1200	407	1200	nan	nan	1899.0
889	2019-05-26T21:44:00Z	943.7	11.7	70.3	12.8	660	1200	380	1200	nan	nan	1980.0
890	2019-05-26T22:04:00Z	943.6	11.4	71.1	12.8	632	1200	408	1200	nan	nan	1896.0
891	2019-05-26T22:24:00Z	943.6	11.2	71.8	12.8	636	1200	406	1200	nan	nan	1908.0
892	2019-05-26T22:44:00Z	943.5	11.2	72.5	12.8	682	1200	412	1200	nan	nan	2046.0
893	2019-05-26T23:04:00Z	943.4	10.9	71.9	12.8	711	1200	415	1200	nan	nan	2133.0
894	2019-05-26T23:24:00Z	943.1	10.8	73.0	12.8	661	1200	387	1200	nan	nan	1983.0
895	2019-05-26T23:44:00Z	943.2	10.8	73.2	12.8	663	1200	379	1200	nan	nan	1989.0
896	2019-05-27T00:04:00Z	942.9	10.6	73.0	12.7	680	1200	416	1200	nan	nan	2040.0
897	2019-05-27T00:24:00Z	942.9	10.4	72.8	12.7	696	1200	434	1200	nan	nan	2088.0
898	2019-05-27T00:44:00Z	942.8	10.2	73.3	12.7	655	1200	430	1200	nan	nan	1965.0
899	2019-05-27T01:04:00Z	942.7	10.3	74.4	12.7	662	1200	414	1200	nan	nan	1986.0
900	2019-05-27T01:24:00Z	942.6	10.5	75.3	12.7	651	1200	364	1200	nan	nan	1953.0
901	2019-05-27T01:44:00Z	942.5	10.6	75.5	12.7	668	1200	385	1200	nan	nan	2004.0
902	2019-05-27T02:04:00Z	942.4	10.7	75.8	12.7	659	1200	404	1200	nan	nan	1977.0
903	2019-05-27T02:24:00Z	942.2	10.9	76.2	12.7	676	1200	398	1200	nan	nan	2028.0
904	2019-05-27T02:44:00Z	942.1	11.1	76.6	12.7	603	1200	406	1200	nan	nan	1809.0
905	2019-05-27T03:04:00Z	942.1	11.2	76.8	12.7	607	1200	414	1200	nan	nan	1821.0
906	2019-05-27T03:24:00Z	942.1	11.4	77.1	12.7	645	1200	424	1200	nan	nan	1935.0
907	2019-05-27T03:44:00Z	942.1	11.5	77.2	12.7	625	1200	428	1200	nan	nan	1875.0
908	2019-05-27T04:04:00Z	942.2	11.7	77.4	12.7	619	1200	419	1200	nan	nan	1857.0
909	2019-05-27T04:24:00Z	942.2	11.8	77.4	12.7	680	1200	414	1200	nan	nan	2040.0
910	2019-05-27T04:44:00Z	942.2	11.9	77.6	12.7	654	1200	415	1200	nan	nan	1962.0
911	2019-05-27T05:04:00Z	942.1	12.1	77.9	12.7	617	1200	441	1200	nan	nan	1851.0
912	2019-05-27T05:24:00Z	942.2	12.3	78.2	12.7	610	1200	422	1200	nan	nan	1830.0
913	2019-05-27T05:44:00Z	942.0	12.6	78.5	12.7	687	1200	381	1200	nan	nan	2061.0
914	2019-05-27T06:04:00Z	941.8	13.0	79.0	12.7	640	1200	423	1200	nan	nan	1920.0
915	2019-05-27T06:24:00Z	941.9	13.5	79.3	12.7	683	1200	437	1200	nan	nan	2049.0
916	2019-05-27T06:44:00Z	942.2	13.9	79.3	12.8	695	1200	385	1200	nan	nan	2085.0
917	2019-05-27T07:04:00Z	942.2	14.2	79.4	12.8	639	1200	387	1200	nan	nan	1917.0
918	2019-05-27T07:24:00Z	942.2	14.8	80.2	12.9	665	1200	395	1200	nan	nan	1995.0
919	2019-05-27T07:44:00Z	941.9	15.5	81.8	13.0	699	1200	404	1200	nan	nan	2097.0
920	2019-05-27T08:04:00Z	941.8	16.6	82.3	13.2	665	1200	421	1200	nan	nan	1995.0
921	2019-05-27T08:24:00Z	941.4	17.5	81.7	13.4	683	1200	402	1200	nan	nan	2049.0
922	2019-05-27T08:44:00Z	941.5	18.5	80.9	13.2	694	1200	411	1200	nan	nan	2082.0
923	2019-05-27T09:04:00Z	941.5	18.9	79.7	13.2	657	1200	407	1200	nan	nan	1971.0
924	2019-05-27T09:24:00Z	941.6	19.1	78.3	13.1	658	1200	416	1200	nan	nan	1974.0
925	2019-05-27T09:44:00Z	941.6	19.3	78.1	13.2	680	1200	418	1200	nan	nan	2040.0
926	2019-05-27T10:04:00Z	941.4	19.5	78.9	13.4	699	1200	401	1200	nan	nan	2097.0
927	2019-05-27T10:24:00Z	941.4	20.0	78.9	13.3	675	1200	385	1200	nan	nan	2025.0
928	2019-05-27T10:44:00Z	941.4	20.3	78.3	13.3	621	1200	395	1200	nan	nan	1863.0
929	2019-05-27T11:04:00Z	941.3	20.4	77.6	13.2	661	1200	396	1200	nan	nan	1983.0
930	2019-05-27T11:24:00Z	941.1	20.3	77.7	13.2	661	1200	415	1200	nan	nan	1983.0
931	2019-05-27T11:44:00Z	941.0	20.2	77.5	13.1	595	1200	422	1200	nan	nan	1785.0
932	2019-05-27T12:04:00Z	940.6	20.1	77.6	13.1	662	1200	430	1200	nan	nan	1986.0
933	2019-05-27T12:24:00Z	940.5	20.2	78.2	13.2	711	1200	432	1200	nan	nan	2133.0
934	2019-05-27T12:44:00Z	940.4	20.3	78.2	13.1	678	1200	399	1200	nan	nan	2034.0
935	2019-05-27T13:04:00Z	940.3	20.2	77.8	13.0	684	1200	375	1200	nan	nan	2052.0
936	2019-05-27T13:24:00Z	940.1	20.1	77.3	13.0	682	1200	364	1200	nan	nan	2046.0
937	2019-05-27T13:44:00Z	939.9	19.9	77.3	13.0	673	1200	463	1200	nan	nan	2019.0
938	2019-05-27T14:04:00Z	939.8	19.9	76.9	12.9	674	1200	399	1200	nan	nan	2022.0
939	2019-05-27T14:24:00Z	939.6	19.6	76.9	12.9	711	1200	437	1200	nan	nan	2133.0
940	2019-05-27T14:44:00Z	939.4	19.5	77.0	12.9	679	1200	423	1200	nan	nan	2037.0
941	2019-05-27T15:04:00Z	939.2	19.4	77.1	12.9	640	1200	436	1200	nan	nan	1920.0
942	2019-05-27T15:24:00Z	939.0	19.4	77.1	12.9	682	1200	451	1200	nan	nan	2046.0
943	2019-05-27T15:44:00Z	938.9	19.3	76.6	12.9	648	1200	419	1200	nan	nan	1944.0
944	2019-05-27T16:04:00Z	938.8	19.1	76.5	12.9	665	1200	399	1200	nan	nan	1995.0
945	2019-05-27T16:24:00Z	938.7	19.0	76.5	12.8	712	1200	447	1200	nan	nan	2136.0
946	2019-05-27T16:44:00Z	938.7	18.9	76.3	12.8	698	1200	427	1200	nan	nan	2094.0
947	2019-05-27T17:04:00Z	938.7	18.8	75.7	12.8	726	1200	433	1200	nan	nan	2178.0
