rec_id	datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts2	nsecs2	moder_cph_filt
3873	2019-07-02T09:26:00Z	953.1	26.7	41.2	13.8	285	1200	183	1200	855.0
3874	2019-07-02T09:46:00Z	953.0	27.0	41.3	13.7	286	1200	171	1200	858.0
3875	2019-07-02T10:06:00Z	953.0	27.3	41.3	13.7	237	1200	183	1199	711.0
3876	2019-07-02T10:26:00Z	953.1	27.1	41.4	13.3	280	1200	185	1200	840.0
3877	2019-07-02T10:46:00Z	953.2	26.8	41.4	13.3	259	1200	193	1200	777.0
3878	2019-07-02T11:06:00Z	953.0	27.1	41.5	13.3	302	1200	184	1200	906.0
3879	2019-07-02T11:26:00Z	952.8	27.9	41.5	13.3	271	1200	167	1200	813.0
3880	2019-07-02T11:46:00Z	952.7	28.4	41.4	13.3	276	1200	178	1200	828.0
3881	2019-07-02T12:06:00Z	952.5	28.9	41.1	13.3	265	1200	182	1200	795.0
3882	2019-07-02T12:26:00Z	952.4	29.2	41.2	13.2	272	1200	164	1200	816.0
3883	2019-07-02T12:46:00Z	952.3	28.8	41.1	13.3	285	1199	196	1200	855.7
3884	2019-07-02T13:06:00Z	952.3	29.2	41.4	13.3	275	1200	184	1200	825.0
3885	2019-07-02T13:26:00Z	952.1	29.1	41.4	13.3	268	1200	174	1200	804.0
3886	2019-07-02T13:46:00Z	952.2	29.4	41.5	13.2	287	1200	192	1200	861.0
3887	2019-07-02T14:06:00Z	952.1	29.5	41.2	13.2	280	1200	191	1199	840.0
3888	2019-07-02T14:26:00Z	952.1	29.5	41.4	13.2	267	1200	187	1200	801.0
3889	2019-07-02T14:46:00Z	952.0	29.1	41.3	13.3	273	1200	167	1200	819.0
3890	2019-07-02T15:06:00Z	951.9	28.8	41.3	13.3	260	1199	199	1199	780.7
3891	2019-07-02T15:26:00Z	951.9	28.6	41.3	13.3	294	1201	198	1200	881.3
3892	2019-07-02T15:46:00Z	951.7	28.6	41.3	13.3	294	1200	152	1200	882.0
3893	2019-07-02T16:06:00Z	951.7	28.5	41.1	13.3	291	1200	187	1200	873.0
3894	2019-07-02T16:26:00Z	951.6	28.4	41.1	13.3	293	1200	153	1200	879.0
3895	2019-07-02T16:46:00Z	951.6	28.1	41.1	13.3	290	1199	185	1200	870.7
3896	2019-07-02T17:06:00Z	951.6	27.8	41.2	13.3	272	1200	167	1200	816.0
3897	2019-07-02T17:26:00Z	951.5	27.6	41.2	13.3	267	1200	178	1200	801.0
3898	2019-07-02T17:46:00Z	951.4	27.5	41.1	13.2	277	1200	184	1199	831.0
3899	2019-07-02T18:06:00Z	951.6	27.3	41.0	13.1	301	1200	208	1200	903.0
3900	2019-07-02T18:26:00Z	951.7	26.5	41.2	13.0	287	1200	205	1200	861.0
3901	2019-07-02T18:46:00Z	951.8	25.8	41.3	13.0	286	1200	209	1200	858.0
3902	2019-07-02T19:06:00Z	951.7	25.1	41.3	12.9	295	1200	208	1200	885.0
3903	2019-07-02T19:26:00Z	951.8	24.3	41.4	12.9	308	1200	172	1200	924.0
3904	2019-07-02T19:46:00Z	951.8	23.7	41.3	12.9	278	1200	181	1200	834.0
3905	2019-07-02T20:06:00Z	952.1	23.1	41.3	12.9	293	1200	194	1200	879.0
3906	2019-07-02T20:26:00Z	952.2	22.7	41.2	12.9	277	1200	201	1200	831.0
3907	2019-07-02T20:46:00Z	952.3	22.3	41.1	12.9	284	1199	178	1200	852.7
3908	2019-07-02T21:06:00Z	952.3	22.1	41.1	12.9	286	1200	203	1200	858.0
3909	2019-07-02T21:26:00Z	952.3	21.7	41.0	12.9	286	1200	177	1200	858.0
3910	2019-07-02T21:46:00Z	952.6	21.3	40.9	12.8	293	1200	185	1199	879.0
3911	2019-07-02T22:06:00Z	952.8	20.8	40.8	12.8	295	1200	213	1200	885.0
3912	2019-07-02T22:26:00Z	952.9	20.4	40.9	12.8	251	1200	192	1200	753.0
3913	2019-07-02T22:46:00Z	952.8	19.9	40.8	12.8	282	1200	194	1200	846.0
3914	2019-07-02T23:06:00Z	952.7	19.3	40.7	12.8	300	1200	199	1200	900.0
3915	2019-07-02T23:26:00Z	952.6	18.8	40.7	12.8	280	1200	199	1200	840.0
3916	2019-07-02T23:46:00Z	952.5	18.2	40.7	12.8	303	1200	193	1200	909.0
3917	2019-07-03T00:06:00Z	952.5	17.7	40.6	12.8	312	1200	186	1200	936.0
3918	2019-07-03T00:26:00Z	952.3	17.2	40.5	12.8	293	1200	167	1200	879.0
3919	2019-07-03T00:46:00Z	952.3	16.7	40.5	12.8	282	1200	177	1200	846.0
3920	2019-07-03T01:06:00Z	952.3	16.2	40.4	12.8	299	1199	198	1200	897.7
3921	2019-07-03T01:26:00Z	952.4	15.7	40.4	12.8	287	1200	185	1200	861.0
3922	2019-07-03T01:46:00Z	952.6	15.2	40.3	12.8	268	1200	169	1200	804.0
3923	2019-07-03T02:06:00Z	952.6	15.0	40.3	12.8	312	1200	179	1199	936.0
3924	2019-07-03T02:26:00Z	952.7	14.8	40.1	12.7	287	1200	201	1200	861.0
3925	2019-07-03T02:46:00Z	952.7	14.5	40.0	12.7	291	1200	201	1200	873.0
3926	2019-07-03T03:06:00Z	952.7	14.2	40.0	12.7	259	1200	184	1200	777.0
3927	2019-07-03T03:26:00Z	952.7	14.0	40.0	12.7	270	1200	204	1200	810.0
3928	2019-07-03T03:46:00Z	952.9	13.8	40.0	12.7	289	1200	197	1200	867.0
3929	2019-07-03T04:06:00Z	953.0	13.7	39.9	12.8	267	1200	189	1200	801.0
3930	2019-07-03T04:26:00Z	953.2	14.0	39.8	12.9	270	1200	182	1200	810.0
3931	2019-07-03T04:46:00Z	953.2	14.9	39.6	13.0	285	1200	197	1200	855.0
3932	2019-07-03T05:06:00Z	953.2	15.7	39.5	13.3	263	1200	190	1200	789.0
3933	2019-07-03T05:26:00Z	953.0	16.8	39.4	13.6	279	1200	203	1200	837.0
3934	2019-07-03T05:46:00Z	953.1	17.9	39.6	13.5	315	1199	179	1200	945.8
3935	2019-07-03T06:06:00Z	953.3	18.5	39.7	13.6	284	1200	192	1200	852.0
3936	2019-07-03T06:26:00Z	953.2	19.2	39.7	14.0	307	1200	195	1199	921.0
3937	2019-07-03T06:46:00Z	953.3	20.0	39.9	14.0	267	1200	200	1200	801.0
3938	2019-07-03T07:06:00Z	953.3	20.9	39.8	14.0	275	1200	189	1200	825.0
3939	2019-07-03T07:26:00Z	953.4	21.9	40.0	13.9	281	1200	201	1200	843.0
3940	2019-07-03T07:46:00Z	953.4	22.8	40.0	13.9	280	1200	207	1200	840.0
3941	2019-07-03T08:06:00Z	953.4	23.3	40.2	13.8	316	1200	187	1200	948.0
3942	2019-07-03T08:26:00Z	953.5	24.0	40.1	13.8	255	1200	191	1200	765.0
3943	2019-07-03T08:46:00Z	953.5	24.3	40.1	13.8	278	1200	195	1200	834.0
3944	2019-07-03T09:06:00Z	953.5	24.5	40.2	13.4	284	1200	192	1200	852.0
3945	2019-07-03T09:26:00Z	953.7	25.1	40.2	13.4	274	1200	202	1200	822.0
3946	2019-07-03T09:46:00Z	953.6	25.8	40.1	13.3	287	1199	192	1200	861.7
3947	2019-07-03T10:06:00Z	953.6	26.5	40.2	13.3	287	1200	191	1200	861.0
3948	2019-07-03T10:26:00Z	953.5	27.1	40.2	13.3	301	1200	172	1199	903.0
3949	2019-07-03T10:46:00Z	953.5	27.5	40.3	13.3	263	1200	182	1200	789.0
3950	2019-07-03T11:06:00Z	953.4	28.0	40.3	13.3	283	1200	190	1200	849.0
3951	2019-07-03T11:26:00Z	953.4	28.1	40.3	13.3	347	1200	179	1200	nan
3952	2019-07-03T11:46:00Z	953.3	28.2	40.3	13.3	305	1200	204	1200	915.0
3953	2019-07-03T12:06:00Z	953.2	28.7	40.3	13.3	299	1200	186	1200	897.0
3954	2019-07-03T12:26:00Z	953.3	28.9	40.4	13.2	289	1200	182	1200	867.0
3955	2019-07-03T12:46:00Z	953.3	29.1	40.4	13.2	310	1200	174	1200	930.0
3956	2019-07-03T13:06:00Z	953.2	29.2	40.5	13.2	307	1200	195	1200	921.0
3957	2019-07-03T13:26:00Z	953.1	29.4	40.5	13.2	285	1200	189	1200	855.0
3958	2019-07-03T13:46:00Z	953.0	29.3	40.4	13.2	280	1200	195	1200	840.0
3959	2019-07-03T14:06:00Z	953.0	29.0	40.5	13.2	302	1199	179	1200	906.8
3960	2019-07-03T14:26:00Z	953.1	28.8	40.6	13.3	270	1200	174	1199	810.0
3961	2019-07-03T14:46:00Z	953.0	28.8	40.8	13.3	270	1200	212	1200	810.0
3962	2019-07-03T15:06:00Z	952.8	29.1	40.9	13.2	283	1199	193	1199	849.7
3963	2019-07-03T15:26:00Z	952.8	29.4	41.0	13.2	313	1201	178	1200	938.2
3964	2019-07-03T15:46:00Z	952.8	29.7	41.1	13.2	284	1200	201	1200	852.0
3965	2019-07-03T16:06:00Z	952.9	29.9	41.2	13.2	299	1200	171	1200	897.0
3966	2019-07-03T16:26:00Z	952.8	29.7	41.1	13.2	268	1200	196	1200	804.0
3967	2019-07-03T16:46:00Z	952.8	29.6	41.2	13.3	302	1200	218	1200	906.0
3968	2019-07-03T17:06:00Z	952.7	29.8	41.2	13.2	288	1200	181	1200	864.0
3969	2019-07-03T17:26:00Z	952.7	29.7	41.1	13.3	300	1200	208	1200	900.0
3970	2019-07-03T17:46:00Z	952.5	29.6	40.9	13.2	287	1200	181	1200	861.0
3971	2019-07-03T18:06:00Z	952.4	29.4	40.7	13.1	276	1199	187	1200	828.7
3972	2019-07-03T18:26:00Z	952.3	29.1	40.5	13.0	332	1200	185	1199	996.0
3973	2019-07-03T18:46:00Z	952.3	27.7	40.7	13.0	309	1200	184	1200	927.0
3974	2019-07-03T19:06:00Z	952.5	25.8	40.9	12.9	291	1200	168	1200	873.0
3975	2019-07-03T19:26:00Z	952.7	24.3	41.1	12.9	300	1200	182	1200	900.0
3976	2019-07-03T19:46:00Z	952.9	23.0	41.2	12.9	322	1200	179	1200	966.0
3977	2019-07-03T20:06:00Z	953.0	22.1	41.1	12.9	323	1200	194	1200	969.0
3978	2019-07-03T20:26:00Z	953.4	21.3	41.0	12.9	272	1200	166	1200	816.0
3979	2019-07-03T20:46:00Z	953.6	20.8	40.8	12.9	321	1200	188	1200	963.0
3980	2019-07-03T21:06:00Z	953.7	20.4	40.7	12.9	285	1200	188	1200	855.0
3981	2019-07-03T21:26:00Z	953.8	19.8	40.6	12.9	277	1200	197	1200	831.0
3982	2019-07-03T21:46:00Z	953.8	19.3	40.5	12.8	324	1200	178	1200	972.0
3983	2019-07-03T22:06:00Z	953.9	18.8	40.4	12.9	302	1199	188	1200	906.8
3984	2019-07-03T22:26:00Z	954.0	18.4	40.4	12.8	287	1200	178	1199	861.0
3985	2019-07-03T22:46:00Z	954.0	18.3	40.3	12.8	273	1200	182	1200	819.0
3986	2019-07-03T23:06:00Z	953.7	18.2	40.2	12.8	271	1200	158	1200	813.0
3987	2019-07-03T23:26:00Z	953.7	17.8	40.2	12.8	263	1200	194	1200	789.0
3988	2019-07-03T23:46:00Z	953.6	17.2	40.2	12.8	286	1200	199	1200	858.0
3989	2019-07-04T00:06:00Z	953.5	16.7	40.2	12.8	304	1200	191	1200	912.0
3990	2019-07-04T00:26:00Z	953.5	16.1	40.4	12.8	307	1200	191	1200	921.0
3991	2019-07-04T00:46:00Z	953.7	15.5	40.3	12.8	290	1200	164	1200	870.0
3992	2019-07-04T01:06:00Z	953.5	15.0	40.2	12.8	298	1200	184	1200	894.0
3993	2019-07-04T01:26:00Z	953.6	14.5	40.2	12.8	314	1200	187	1200	942.0
3994	2019-07-04T01:46:00Z	953.7	14.2	40.3	12.7	330	1200	160	1200	990.0
3995	2019-07-04T02:06:00Z	953.7	14.0	40.2	12.7	299	1200	193	1200	897.0
3996	2019-07-04T02:26:00Z	953.7	14.0	40.0	12.7	284	1200	196	1200	852.0
3997	2019-07-04T02:46:00Z	953.8	13.8	39.9	12.7	310	1199	194	1199	930.8
3998	2019-07-04T03:06:00Z	953.8	13.5	39.9	12.7	300	1200	185	1200	900.0
3999	2019-07-04T03:26:00Z	953.8	13.1	39.9	12.7	291	1200	193	1200	873.0
4000	2019-07-04T03:46:00Z	953.9	12.6	39.8	12.7	313	1200	177	1200	939.0
4001	2019-07-04T04:06:00Z	954.0	12.4	39.8	12.7	320	1200	194	1200	960.0
4002	2019-07-04T04:26:00Z	954.0	13.0	39.5	12.8	279	1200	171	1200	837.0
4003	2019-07-04T04:46:00Z	953.9	14.2	39.0	13.0	274	1200	205	1200	822.0
4004	2019-07-04T05:06:00Z	954.1	15.6	38.8	13.4	293	1200	191	1200	879.0
4005	2019-07-04T05:26:00Z	954.2	17.1	38.7	13.6	294	1200	173	1200	882.0
4006	2019-07-04T05:46:00Z	954.2	18.6	38.7	14.0	295	1200	172	1200	885.0
4007	2019-07-04T06:06:00Z	954.3	19.6	39.0	14.0	290	1200	216	1200	870.0
4008	2019-07-04T06:26:00Z	954.4	20.6	39.3	14.0	289	1200	184	1200	867.0
4009	2019-07-04T06:46:00Z	954.4	21.8	39.6	13.9	272	1200	181	1200	816.0
4010	2019-07-04T07:06:00Z	954.4	22.9	40.0	13.9	299	1199	181	1199	897.7
4011	2019-07-04T07:26:00Z	954.4	23.9	40.3	13.9	297	1200	188	1200	891.0
4012	2019-07-04T07:46:00Z	954.4	24.9	40.6	13.8	287	1200	180	1200	861.0
4013	2019-07-04T08:06:00Z	954.4	25.9	40.8	13.8	326	1200	185	1200	978.0
4014	2019-07-04T08:26:00Z	954.4	26.5	40.8	13.3	286	1200	176	1200	858.0
4015	2019-07-04T08:46:00Z	954.4	27.2	40.9	13.3	317	1200	158	1200	951.0
4016	2019-07-04T09:06:00Z	954.4	27.6	40.9	13.3	296	1200	189	1200	888.0
4017	2019-07-04T09:26:00Z	954.4	27.8	40.8	13.3	260	1200	200	1200	780.0
4018	2019-07-04T09:46:00Z	954.4	28.0	40.8	13.3	309	1200	182	1200	927.0
4019	2019-07-04T10:06:00Z	954.3	28.2	40.6	13.3	274	1200	172	1200	822.0
4020	2019-07-04T10:26:00Z	954.2	28.3	40.5	13.3	316	1200	190	1200	948.0
4021	2019-07-04T10:46:00Z	954.2	28.3	40.5	13.3	289	1200	190	1199	867.0
4022	2019-07-04T11:06:00Z	954.0	28.3	40.5	13.2	307	1199	199	1200	921.8
4023	2019-07-04T11:26:00Z	953.9	28.3	40.4	13.3	280	1200	199	1200	840.0
4024	2019-07-04T11:46:00Z	953.7	28.3	40.4	13.3	296	1200	180	1200	888.0
4025	2019-07-04T12:06:00Z	953.6	28.5	40.4	13.2	294	1200	168	1200	882.0
4026	2019-07-04T12:26:00Z	953.4	28.9	40.6	13.2	339	1200	187	1200	1017.0
4027	2019-07-04T12:46:00Z	953.3	29.4	40.8	13.2	314	1200	184	1200	942.0
4028	2019-07-04T13:06:00Z	953.2	30.1	40.9	13.2	273	1200	203	1200	819.0
4029	2019-07-04T13:26:00Z	953.1	30.5	41.1	13.2	268	1200	195	1200	804.0
4030	2019-07-04T13:46:00Z	952.9	31.2	41.3	13.2	282	1200	220	1200	846.0
4031	2019-07-04T14:06:00Z	952.7	31.5	41.4	13.2	301	1200	211	1200	903.0
4032	2019-07-04T14:26:00Z	952.7	32.0	41.6	13.2	293	1200	213	1200	879.0
4033	2019-07-04T14:46:00Z	952.5	32.2	41.6	13.2	271	1200	181	1199	813.0
4034	2019-07-04T15:06:00Z	952.4	32.3	41.7	13.2	297	1199	213	1199	891.7
4035	2019-07-04T15:26:00Z	952.4	32.5	41.8	13.2	294	1200	170	1200	882.0
4036	2019-07-04T15:46:00Z	952.1	32.6	41.8	13.2	295	1200	190	1200	885.0
4037	2019-07-04T16:06:00Z	952.0	32.6	41.8	13.2	294	1200	178	1200	882.0
4038	2019-07-04T16:26:00Z	951.9	32.6	41.9	13.1	331	1200	191	1200	993.0
4039	2019-07-04T16:46:00Z	951.9	32.7	41.8	13.2	309	1200	198	1200	927.0
4040	2019-07-04T17:06:00Z	951.8	32.7	41.7	13.2	290	1200	178	1200	870.0
4041	2019-07-04T17:26:00Z	951.9	32.6	41.4	13.2	312	1200	182	1200	936.0
4042	2019-07-04T17:46:00Z	952.0	32.3	41.2	13.2	265	1200	214	1200	795.0
4043	2019-07-04T18:06:00Z	952.0	31.6	41.0	13.1	278	1200	212	1200	834.0
4044	2019-07-04T18:26:00Z	952.1	30.8	40.9	13.0	318	1200	171	1200	954.0
4045	2019-07-04T18:46:00Z	952.1	29.0	40.9	13.0	281	1200	210	1199	843.0
4046	2019-07-04T19:06:00Z	952.2	27.1	41.2	12.9	301	1200	205	1200	903.0
4047	2019-07-04T19:26:00Z	952.4	25.3	41.2	12.9	269	1199	201	1200	807.7
4048	2019-07-04T19:46:00Z	952.5	23.8	41.2	12.9	284	1200	182	1200	852.0
4049	2019-07-04T20:06:00Z	952.6	22.6	41.1	12.9	337	1200	151	1200	1011.0
4050	2019-07-04T20:26:00Z	952.6	21.6	40.9	12.9	298	1200	213	1200	894.0
4051	2019-07-04T20:46:00Z	952.7	20.7	40.8	12.9	312	1200	212	1200	936.0
4052	2019-07-04T21:06:00Z	952.6	19.8	40.6	12.9	318	1200	171	1200	954.0
4053	2019-07-04T21:26:00Z	952.6	19.0	40.6	12.9	288	1200	175	1200	864.0
4054	2019-07-04T21:46:00Z	952.6	18.4	40.5	12.9	304	1200	194	1200	912.0
4055	2019-07-04T22:06:00Z	952.6	17.8	40.4	12.8	260	1200	186	1200	780.0
4056	2019-07-04T22:26:00Z	952.6	17.1	40.3	12.8	321	1200	203	1200	963.0
4057	2019-07-04T22:46:00Z	952.6	16.4	40.2	12.8	304	1200	181	1199	912.0
4058	2019-07-04T23:06:00Z	952.6	15.8	40.1	12.8	316	1200	163	1200	948.0
4059	2019-07-04T23:26:00Z	952.6	15.3	40.0	12.8	288	1200	217	1200	864.0
4060	2019-07-04T23:46:00Z	952.5	14.8	40.0	12.8	310	1199	196	1200	930.8
4061	2019-07-05T00:06:00Z	952.4	14.3	40.0	12.8	313	1200	171	1200	939.0
4062	2019-07-05T00:26:00Z	952.4	14.1	39.9	12.8	295	1200	208	1200	885.0
4063	2019-07-05T00:46:00Z	952.3	13.7	39.8	12.8	287	1200	177	1200	861.0
4064	2019-07-05T01:06:00Z	952.3	13.3	39.8	12.7	318	1200	183	1200	954.0
4065	2019-07-05T01:26:00Z	952.1	12.9	39.7	12.7	291	1200	171	1200	873.0
4066	2019-07-05T01:46:00Z	952.0	12.5	39.7	12.7	314	1200	177	1200	942.0
4067	2019-07-05T02:06:00Z	951.8	12.3	39.6	12.7	295	1200	182	1200	885.0
4068	2019-07-05T02:26:00Z	951.7	12.0	39.5	12.7	308	1200	202	1200	924.0
4069	2019-07-05T02:46:00Z	951.7	11.8	39.5	12.7	299	1200	199	1200	897.0
4070	2019-07-05T03:06:00Z	951.7	11.5	39.4	12.7	291	1200	186	1200	873.0
4071	2019-07-05T03:26:00Z	951.6	11.4	39.4	12.7	325	1200	190	1199	975.0
4072	2019-07-05T03:46:00Z	951.7	11.3	39.4	12.7	267	1200	189	1200	801.0
4073	2019-07-05T04:06:00Z	951.6	11.4	39.4	12.7	285	1200	178	1200	855.0
4074	2019-07-05T04:26:00Z	951.5	12.2	39.3	12.8	302	1199	207	1200	906.8
4075	2019-07-05T04:46:00Z	951.6	13.5	39.0	13.0	299	1200	213	1200	897.0
4076	2019-07-05T05:06:00Z	951.6	14.7	38.7	13.2	282	1200	188	1200	846.0
4077	2019-07-05T05:26:00Z	951.6	15.8	38.7	13.4	287	1200	201	1200	861.0
4078	2019-07-05T05:46:00Z	951.6	16.7	38.6	13.5	309	1200	175	1200	927.0
4079	2019-07-05T06:06:00Z	951.7	17.8	38.9	14.0	295	1200	191	1200	885.0
4080	2019-07-05T06:26:00Z	951.7	19.1	39.1	14.0	301	1200	183	1200	903.0
4081	2019-07-05T06:46:00Z	951.6	20.7	39.3	14.0	298	1200	181	1200	894.0
4082	2019-07-05T07:06:00Z	951.4	22.3	39.5	13.9	298	1200	211	1200	894.0
4083	2019-07-05T07:26:00Z	951.3	24.1	39.8	13.9	268	1200	193	1200	804.0
4084	2019-07-05T07:46:00Z	951.2	25.6	40.1	13.8	289	1200	189	1199	867.0
4085	2019-07-05T08:06:00Z	951.2	26.6	40.5	13.8	279	1200	192	1200	837.0
4086	2019-07-05T08:26:00Z	951.1	27.4	40.6	13.8	275	1200	183	1200	825.0
4087	2019-07-05T08:46:00Z	951.1	28.4	40.6	13.3	304	1199	187	1200	912.8
4088	2019-07-05T09:06:00Z	951.2	29.0	40.8	13.2	260	1200	180	1200	780.0
4089	2019-07-05T09:26:00Z	951.2	29.7	40.9	13.3	325	1200	183	1200	975.0
4090	2019-07-05T09:46:00Z	951.3	30.4	40.6	13.2	279	1200	181	1200	837.0
4091	2019-07-05T10:06:00Z	951.1	30.8	40.4	13.2	275	1200	205	1200	825.0
4092	2019-07-05T10:26:00Z	951.0	31.3	40.2	13.2	289	1200	171	1200	867.0
4093	2019-07-05T10:46:00Z	950.9	31.2	40.3	13.2	303	1200	206	1200	909.0
4094	2019-07-05T11:06:00Z	950.9	30.9	40.5	13.2	277	1200	180	1200	831.0
4095	2019-07-05T11:26:00Z	950.8	30.8	40.6	13.2	301	1200	176	1199	903.0
4096	2019-07-05T11:46:00Z	950.7	30.8	40.7	13.2	319	1200	205	1200	957.0
4097	2019-07-05T12:06:00Z	950.6	30.9	40.6	13.2	309	1200	175	1200	927.0
4098	2019-07-05T12:26:00Z	950.5	31.4	40.6	13.2	306	1200	199	1200	918.0
4099	2019-07-05T12:46:00Z	950.4	31.6	40.7	13.2	287	1199	199	1200	861.7
4100	2019-07-05T13:06:00Z	950.4	31.7	40.8	13.1	325	1200	185	1200	975.0
4101	2019-07-05T13:26:00Z	950.4	32.1	41.0	13.1	301	1200	178	1200	903.0
4102	2019-07-05T13:46:00Z	950.4	32.6	41.1	13.1	269	1200	195	1200	807.0
4103	2019-07-05T14:06:00Z	950.4	33.0	41.2	13.1	309	1200	189	1200	927.0
4104	2019-07-05T14:26:00Z	950.2	33.3	41.4	13.1	281	1200	210	1200	843.0
4105	2019-07-05T14:46:00Z	950.0	33.7	41.5	13.1	295	1200	180	1200	885.0
4106	2019-07-05T15:06:00Z	949.8	34.1	41.7	13.1	309	1199	208	1199	927.8
4107	2019-07-05T15:26:00Z	949.7	34.4	41.1	13.1	281	1201	194	1199	842.3
4108	2019-07-05T15:46:00Z	949.4	34.4	41.0	13.1	324	1200	192	1200	972.0
4109	2019-07-05T16:06:00Z	949.2	34.4	40.9	13.1	300	1200	191	1200	900.0
4110	2019-07-05T16:26:00Z	949.1	34.1	41.1	13.1	296	1200	159	1200	888.0
4111	2019-07-05T16:46:00Z	949.1	34.2	41.2	13.1	273	1199	201	1200	819.7
4112	2019-07-05T17:06:00Z	949.0	34.5	40.8	13.1	308	1200	220	1200	924.0
4113	2019-07-05T17:26:00Z	948.9	34.4	40.8	13.1	305	1200	210	1200	915.0
4114	2019-07-05T17:46:00Z	948.9	34.6	40.5	13.1	302	1200	206	1200	906.0
4115	2019-07-05T18:06:00Z	948.9	34.5	40.4	13.0	319	1200	191	1200	957.0
4116	2019-07-05T18:26:00Z	948.8	33.2	40.6	12.9	316	1200	210	1200	948.0
4117	2019-07-05T18:46:00Z	948.7	31.0	40.9	12.9	321	1200	181	1200	963.0
4118	2019-07-05T19:06:00Z	948.7	29.2	41.2	12.9	316	1200	196	1200	948.0
4119	2019-07-05T19:26:00Z	948.8	27.5	41.2	12.9	328	1200	234	1199	984.0
4120	2019-07-05T19:46:00Z	949.0	26.1	41.2	12.9	302	1200	218	1200	906.0
4121	2019-07-05T20:06:00Z	949.1	24.8	41.0	12.9	293	1200	184	1200	879.0
4122	2019-07-05T20:26:00Z	949.3	23.5	40.9	12.9	338	1200	199	1200	1014.0
4123	2019-07-05T20:46:00Z	949.4	22.5	40.7	12.9	315	1199	202	1200	945.8
4124	2019-07-05T21:06:00Z	949.4	21.6	40.7	12.9	275	1200	204	1200	825.0
4125	2019-07-05T21:26:00Z	949.4	20.7	40.5	12.8	306	1200	209	1200	918.0
4126	2019-07-05T21:46:00Z	949.5	19.9	40.3	12.8	321	1200	207	1200	963.0
4127	2019-07-05T22:06:00Z	949.4	19.2	40.2	12.8	329	1200	213	1200	987.0
4128	2019-07-05T22:26:00Z	949.4	18.7	40.2	12.8	299	1200	203	1200	897.0
4129	2019-07-05T22:46:00Z	949.3	18.1	40.0	12.8	337	1200	236	1200	1011.0
4130	2019-07-05T23:06:00Z	949.4	17.5	40.0	12.8	314	1200	196	1200	942.0
4131	2019-07-05T23:26:00Z	949.5	17.0	40.1	12.8	289	1200	198	1199	867.0
4132	2019-07-05T23:46:00Z	949.4	16.6	40.1	12.8	315	1200	177	1200	945.0
4133	2019-07-06T00:06:00Z	949.4	16.2	39.9	12.8	327	1200	213	1200	981.0
4134	2019-07-06T00:26:00Z	949.2	15.8	40.6	12.7	302	1200	193	1200	906.0
4135	2019-07-06T00:46:00Z	949.1	15.8	41.0	12.7	288	1200	177	1200	864.0
4136	2019-07-06T01:06:00Z	948.9	15.6	40.4	12.7	322	1200	185	1200	966.0
4137	2019-07-06T01:26:00Z	948.7	15.1	40.1	12.7	293	1199	200	1200	879.7
4138	2019-07-06T01:46:00Z	948.5	14.5	40.0	12.7	312	1200	191	1200	936.0
4139	2019-07-06T02:06:00Z	948.4	14.0	39.9	12.7	316	1200	187	1200	948.0
4140	2019-07-06T02:26:00Z	948.3	13.5	39.9	12.7	325	1200	187	1200	975.0
4141	2019-07-06T02:46:00Z	948.3	13.1	39.8	12.6	343	1200	185	1200	1029.0
4142	2019-07-06T03:06:00Z	948.2	12.7	39.7	12.6	304	1200	200	1200	912.0
4143	2019-07-06T03:26:00Z	948.1	12.3	39.6	12.6	332	1200	200	1200	996.0
4144	2019-07-06T03:46:00Z	948.0	12.0	39.5	12.7	320	1200	208	1199	960.0
4145	2019-07-06T04:06:00Z	947.9	12.1	39.4	12.7	299	1200	212	1200	897.0
4146	2019-07-06T04:26:00Z	947.8	12.9	39.0	12.8	312	1200	179	1200	936.0
4147	2019-07-06T04:46:00Z	947.8	14.1	38.7	13.0	303	1200	197	1200	909.0
4148	2019-07-06T05:06:00Z	947.7	15.7	38.4	13.4	336	1200	177	1200	1008.0
4149	2019-07-06T05:26:00Z	947.5	17.1	38.4	13.6	308	1200	201	1200	924.0
4150	2019-07-06T05:46:00Z	947.5	18.4	38.5	13.8	298	1200	200	1200	894.0
4151	2019-07-06T06:06:00Z	947.5	19.8	38.7	14.0	298	1199	177	1200	894.7
4152	2019-07-06T06:26:00Z	947.4	21.2	38.9	14.0	316	1200	196	1200	948.0
4153	2019-07-06T06:46:00Z	947.4	22.4	39.2	13.9	287	1200	182	1200	861.0
4154	2019-07-06T07:06:00Z	947.3	23.9	39.5	13.9	292	1200	198	1200	876.0
4155	2019-07-06T07:26:00Z	947.0	25.6	39.7	13.8	320	1200	205	1200	960.0
4156	2019-07-06T07:46:00Z	947.0	27.2	39.9	13.8	351	1200	187	1200	1053.0
4157	2019-07-06T08:06:00Z	946.8	28.5	39.9	13.7	308	1200	186	1199	924.0
4158	2019-07-06T08:26:00Z	946.7	29.6	39.8	13.3	346	1200	189	1200	1038.0
4159	2019-07-06T08:46:00Z	946.6	30.4	40.1	13.2	304	1200	206	1200	912.0
4160	2019-07-06T09:06:00Z	946.7	31.4	40.1	13.2	324	1200	221	1200	972.0
4161	2019-07-06T09:26:00Z	946.6	32.2	39.7	13.2	327	1200	195	1200	981.0
4162	2019-07-06T09:46:00Z	946.7	32.6	39.8	13.2	317	1200	211	1200	951.0
