rec_id	datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts2	nsecs2	temp_ext	relhum_ext	moder_cph_filt
1162	2019-05-31T18:19:00Z	955.2	20.6	31.4	12.8	671	1200	393	1200	15.6	79.6	2013.0
1163	2019-05-31T18:39:00Z	955.0	19.0	31.8	12.8	669	1200	380	1200	14.4	84.4	2007.0
1164	2019-05-31T18:59:00Z	954.9	17.5	32.4	12.8	678	1200	409	1200	13.4	88.2	2034.0
1165	2019-05-31T19:19:00Z	954.8	16.3	33.1	12.8	646	1200	392	1200	13.2	88.6	1938.0
1166	2019-05-31T19:39:00Z	954.7	15.3	33.8	12.8	618	1200	408	1200	12.1	91.7	1854.0
1167	2019-05-31T19:59:00Z	954.7	14.6	34.4	12.8	653	1200	383	1200	11.6	93.4	1959.0
1168	2019-05-31T20:19:00Z	954.7	13.9	35.0	12.8	631	1200	404	1200	11.6	92.3	1893.0
1169	2019-05-31T20:39:00Z	954.6	13.4	35.3	12.8	608	1200	408	1200	10.9	95.7	1824.0
1170	2019-05-31T20:59:00Z	954.6	12.8	35.7	12.8	664	1200	430	1200	10.4	96.9	1992.0
1171	2019-05-31T21:19:00Z	954.6	12.5	36.0	12.7	600	1200	392	1200	10.9	94.7	1800.0
1172	2019-05-31T21:39:00Z	954.6	12.3	36.1	12.7	656	1200	382	1200	10.1	96.3	1968.0
1173	2019-05-31T21:59:00Z	954.4	12.0	36.1	12.7	612	1200	385	1200	10.4	95.9	1836.0
1174	2019-05-31T22:19:00Z	954.4	11.8	36.1	12.7	658	1200	400	1200	10.1	96.7	1974.0
1175	2019-05-31T22:39:00Z	954.2	11.6	36.1	12.7	663	1200	398	1200	10.0	96.7	1989.0
1176	2019-05-31T22:59:00Z	954.1	11.4	36.0	12.7	673	1199	410	1200	8.6	97.6	2020.7
1177	2019-05-31T23:19:00Z	953.9	10.8	36.0	12.7	625	1200	402	1200	9.3	98.7	1875.0
1178	2019-05-31T23:39:00Z	953.8	10.4	36.1	12.7	707	1200	409	1200	7.7	98.9	2121.0
1179	2019-05-31T23:59:00Z	953.7	9.9	36.3	12.7	690	1200	406	1200	8.0	99.2	2070.0
1180	2019-06-01T00:19:00Z	953.6	9.6	36.5	12.7	633	1201	387	1201	8.9	99.6	1897.4
1181	2019-06-01T00:39:00Z	953.4	9.5	36.5	12.7	619	1199	419	1199	8.1	99.6	1858.5
1182	2019-06-01T00:59:00Z	953.4	9.3	36.4	12.7	697	1200	417	1200	6.4	99.5	2091.0
1183	2019-06-01T01:19:00Z	953.3	8.9	36.4	12.7	644	1200	416	1200	6.6	99.6	1932.0
1184	2019-06-01T01:39:00Z	953.3	8.4	36.5	12.6	634	1200	384	1200	7.2	99.9	1902.0
1185	2019-06-01T01:59:00Z	953.2	8.1	36.6	12.6	682	1200	408	1200	6.2	99.9	2046.0
1186	2019-06-01T02:19:00Z	953.0	7.8	36.7	12.6	647	1200	419	1200	6.2	100.0	1941.0
1187	2019-06-01T02:39:00Z	953.1	7.6	36.8	12.6	636	1200	406	1200	6.3	100.0	1908.0
1188	2019-06-01T02:59:00Z	953.0	7.4	36.9	12.6	659	1200	400	1200	6.0	100.0	1977.0
1189	2019-06-01T03:19:00Z	953.0	7.4	37.0	12.6	664	1200	403	1200	5.9	100.0	1992.0
1190	2019-06-01T03:39:00Z	953.0	7.3	36.8	12.6	647	1200	409	1200	5.8	100.0	1941.0
1191	2019-06-01T03:59:00Z	953.0	7.2	36.8	12.6	705	1200	379	1200	7.0	100.0	2115.0
1192	2019-06-01T04:19:00Z	953.0	7.5	36.9	12.6	679	1200	433	1200	7.6	99.8	2037.0
1193	2019-06-01T04:39:00Z	953.1	8.2	36.8	12.6	654	1200	391	1200	9.7	98.7	1962.0
1194	2019-06-01T04:59:00Z	953.4	9.3	36.7	12.7	678	1200	416	1200	12.1	95.7	2034.0
1195	2019-06-01T05:19:00Z	953.5	10.6	36.1	12.7	680	1200	386	1200	14.1	81.2	2040.0
1196	2019-06-01T05:39:00Z	953.5	11.9	35.4	12.8	632	1200	373	1200	15.9	74.0	1896.0
1197	2019-06-01T05:59:00Z	953.6	13.2	34.9	12.9	634	1200	415	1200	16.5	69.8	1902.0
1198	2019-06-01T06:19:00Z	953.8	14.4	34.3	13.1	709	1200	388	1200	16.5	72.4	2127.0
1199	2019-06-01T06:39:00Z	953.9	15.5	33.8	13.2	663	1200	416	1200	17.1	70.0	1989.0
1200	2019-06-01T06:59:00Z	954.1	16.7	33.3	13.2	666	1200	421	1200	18.5	64.5	1998.0
1201	2019-06-01T07:19:00Z	954.2	17.9	32.7	13.3	684	1200	421	1200	19.1	65.0	2052.0
1202	2019-06-01T07:39:00Z	954.4	19.2	32.1	13.3	674	1200	401	1200	19.2	61.4	2022.0
1203	2019-06-01T07:59:00Z	954.4	20.0	31.6	13.4	655	1200	403	1200	18.8	61.4	1965.0
1204	2019-06-01T08:19:00Z	954.4	20.6	31.2	13.4	675	1200	389	1200	19.5	60.8	2025.0
1205	2019-06-01T08:39:00Z	954.4	21.2	31.1	13.4	597	1200	406	1200	20.7	57.5	1791.0
1206	2019-06-01T08:59:00Z	954.3	21.7	30.9	13.4	669	1200	399	1200	20.7	52.2	2007.0
1207	2019-06-01T09:19:00Z	954.2	22.3	30.7	13.5	647	1200	411	1200	21.5	54.3	1941.0
1208	2019-06-01T09:39:00Z	954.3	22.9	30.6	13.5	679	1200	439	1200	21.8	57.6	2037.0
1209	2019-06-01T09:59:00Z	954.3	23.4	30.3	13.5	718	1200	416	1200	21.6	56.2	2154.0
1210	2019-06-01T10:19:00Z	954.3	23.9	30.2	13.5	659	1200	386	1200	22.6	47.7	1977.0
1211	2019-06-01T10:39:00Z	954.3	24.4	30.0	13.5	681	1200	404	1200	22.0	48.6	2043.0
1212	2019-06-01T10:59:00Z	954.3	24.8	30.0	13.5	656	1200	394	1200	22.7	53.6	1968.0
1213	2019-06-01T11:19:00Z	954.2	25.0	29.9	13.6	662	1200	382	1200	22.5	53.9	1986.0
1214	2019-06-01T11:39:00Z	954.2	25.3	29.9	13.6	738	1200	351	1200	22.7	47.5	2214.0
1215	2019-06-01T11:59:00Z	954.0	25.7	29.9	13.6	620	1200	409	1200	23.3	49.8	1860.0
1216	2019-06-01T12:19:00Z	954.0	26.0	29.8	13.6	643	1200	411	1200	23.3	45.3	1929.0
1217	2019-06-01T12:39:00Z	953.9	26.4	29.7	13.6	633	1200	404	1200	23.4	46.6	1899.0
1218	2019-06-01T12:59:00Z	953.8	26.9	29.6	13.5	652	1200	406	1200	23.7	43.7	1956.0
1219	2019-06-01T13:19:00Z	953.7	27.0	29.7	13.5	625	1200	403	1200	24.0	38.6	1875.0
1220	2019-06-01T13:39:00Z	953.6	27.2	29.7	13.5	707	1200	377	1200	23.6	44.4	2121.0
1221	2019-06-01T13:59:00Z	953.4	27.5	29.9	13.4	647	1200	404	1200	23.9	47.7	1941.0
1222	2019-06-01T14:19:00Z	953.3	27.6	29.9	13.4	699	1200	401	1200	24.0	42.1	2097.0
1223	2019-06-01T14:39:00Z	953.2	27.8	30.1	13.3	662	1200	408	1200	24.0	48.0	1986.0
1224	2019-06-01T14:59:00Z	953.2	28.0	30.1	13.2	724	1200	411	1200	24.0	42.3	2172.0
1225	2019-06-01T15:19:00Z	953.0	28.1	30.2	13.1	673	1200	391	1200	23.5	45.0	2019.0
1226	2019-06-01T15:39:00Z	952.9	27.9	30.2	13.1	664	1200	379	1200	24.3	47.2	1992.0
1227	2019-06-01T15:59:00Z	952.7	27.4	30.4	13.1	684	1200	407	1200	22.7	46.8	2052.0
1228	2019-06-01T16:19:00Z	952.5	26.3	30.7	13.1	686	1200	420	1200	22.3	54.8	2058.0
1229	2019-06-01T16:39:00Z	952.3	25.4	31.0	13.0	683	1200	390	1200	21.8	62.6	2049.0
1230	2019-06-01T16:59:00Z	952.2	25.0	31.4	13.0	643	1200	381	1200	22.4	61.3	1929.0
1231	2019-06-01T17:19:00Z	952.2	24.9	31.4	13.0	645	1200	410	1200	22.4	62.5	1935.0
1232	2019-06-01T17:39:00Z	952.1	24.7	31.2	13.0	625	1200	424	1200	22.0	57.8	1875.0
1233	2019-06-01T17:59:00Z	952.1	24.3	31.2	13.0	693	1200	397	1200	20.8	65.8	2079.0
1234	2019-06-01T18:19:00Z	952.0	23.6	31.0	13.0	716	1200	385	1200	17.8	79.5	2148.0
1235	2019-06-01T18:39:00Z	951.7	21.9	31.3	13.0	629	1200	387	1200	17.2	79.6	1887.0
1236	2019-06-01T18:59:00Z	951.5	20.3	31.8	12.9	642	1200	431	1200	16.1	83.4	1926.0
1237	2019-06-01T19:19:00Z	951.4	19.0	32.1	12.9	672	1200	397	1200	15.6	83.5	2016.0
1238	2019-06-01T19:39:00Z	951.4	17.9	32.3	12.9	638	1200	440	1200	14.3	88.6	1914.0
1239	2019-06-01T19:59:00Z	951.5	16.9	32.6	12.9	667	1200	424	1200	13.6	91.9	2001.0
1240	2019-06-01T20:19:00Z	951.3	16.1	33.1	12.9	674	1200	388	1201	13.5	89.1	2022.0
1241	2019-06-01T20:39:00Z	951.3	15.6	33.7	12.9	687	1200	393	1200	13.4	91.3	2061.0
1242	2019-06-01T20:59:00Z	951.3	15.1	34.3	12.9	647	1200	417	1200	12.9	92.3	1941.0
1243	2019-06-01T21:19:00Z	951.2	14.6	34.8	12.9	648	1200	387	1200	12.4	94.0	1944.0
1244	2019-06-01T21:39:00Z	951.1	14.1	35.2	12.9	667	1200	387	1200	12.4	91.4	2001.0
1245	2019-06-01T21:59:00Z	951.0	13.7	35.5	12.9	613	1200	404	1200	11.4	94.8	1839.0
1246	2019-06-01T22:19:00Z	951.0	13.3	35.8	12.9	630	1200	390	1200	11.3	96.5	1890.0
1247	2019-06-01T22:39:00Z	950.9	12.9	36.0	12.9	686	1200	395	1200	10.8	96.9	2058.0
1248	2019-06-01T22:59:00Z	950.8	12.6	36.2	12.8	720	1200	405	1200	10.9	96.5	2160.0
1249	2019-06-01T23:19:00Z	950.8	12.3	36.2	12.8	694	1200	425	1200	10.5	97.8	2082.0
1250	2019-06-01T23:39:00Z	950.7	12.0	36.2	12.8	665	1200	396	1200	10.3	98.3	1995.0
1251	2019-06-01T23:59:00Z	950.5	11.8	36.2	12.8	683	1200	444	1200	10.2	97.4	2049.0
1252	2019-06-02T00:19:00Z	950.4	11.6	36.2	12.8	633	1200	359	1200	9.9	98.0	1899.0
1253	2019-06-02T00:39:00Z	950.3	11.5	36.2	12.8	706	1200	431	1200	10.2	98.6	2118.0
1254	2019-06-02T00:59:00Z	950.2	11.5	36.0	12.8	615	1200	385	1200	9.6	97.2	1845.0
1255	2019-06-02T01:19:00Z	950.0	11.3	36.0	12.8	663	1200	393	1200	9.8	98.7	1989.0
1256	2019-06-02T01:39:00Z	949.9	11.2	35.9	12.8	648	1200	408	1200	10.0	98.1	1944.0
1257	2019-06-02T01:59:00Z	949.8	11.0	35.7	12.8	679	1200	404	1200	8.1	97.5	2037.0
1258	2019-06-02T02:19:00Z	949.7	10.4	35.7	12.8	709	1200	390	1200	9.0	99.0	2127.0
1259	2019-06-02T02:39:00Z	949.5	9.9	35.9	12.8	662	1200	391	1200	8.0	99.1	1986.0
1260	2019-06-02T02:59:00Z	949.4	9.6	36.1	12.8	648	1200	378	1200	8.2	99.5	1944.0
1261	2019-06-02T03:19:00Z	949.3	9.3	36.1	12.8	720	1200	388	1200	7.5	99.7	2160.0
1262	2019-06-02T03:39:00Z	949.3	9.2	36.3	12.8	703	1200	359	1200	8.2	99.8	2109.0
1263	2019-06-02T03:59:00Z	949.2	9.3	36.3	12.8	655	1200	406	1200	9.5	99.6	1965.0
1264	2019-06-02T04:19:00Z	949.3	9.8	36.2	12.8	691	1200	384	1200	9.4	97.6	2073.0
1265	2019-06-02T04:39:00Z	949.3	10.4	36.1	12.8	704	1200	409	1200	11.5	93.9	2112.0
1266	2019-06-02T04:59:00Z	949.5	11.3	35.8	12.9	707	1200	405	1200	12.3	92.2	2121.0
1267	2019-06-02T05:19:00Z	949.6	12.4	35.4	12.9	674	1200	397	1200	14.7	84.8	2022.0
1268	2019-06-02T05:39:00Z	949.8	13.8	34.8	13.0	672	1200	392	1200	17.3	73.7	2016.0
1269	2019-06-02T05:59:00Z	950.0	15.2	34.1	13.2	671	1200	358	1200	16.6	72.8	2013.0
1270	2019-06-02T06:19:00Z	950.2	16.4	33.5	13.3	656	1200	416	1200	17.7	74.1	1968.0
1271	2019-06-02T06:39:00Z	950.4	17.6	32.9	13.4	629	1200	432	1200	18.8	71.5	1887.0
1272	2019-06-02T06:59:00Z	950.6	18.9	32.3	13.5	716	1200	413	1200	19.1	66.9	2148.0
1273	2019-06-02T07:19:00Z	950.8	20.1	31.6	13.6	661	1200	436	1200	22.8	58.3	1983.0
1274	2019-06-02T07:39:00Z	950.8	21.2	30.9	13.7	720	1200	405	1200	21.7	57.8	2160.0
1275	2019-06-02T07:59:00Z	950.8	22.0	30.4	13.8	695	1200	438	1200	22.9	55.4	2085.0
1276	2019-06-02T08:19:00Z	950.9	22.8	30.1	13.9	657	1200	384	1200	22.7	59.8	1971.0
1277	2019-06-02T08:39:00Z	950.9	23.6	29.8	14.0	688	1200	430	1200	22.7	53.6	2064.0
1278	2019-06-02T08:59:00Z	950.8	24.0	29.5	14.1	652	1200	439	1200	23.5	56.6	1956.0
1279	2019-06-02T09:19:00Z	950.9	24.5	29.4	14.1	671	1200	403	1200	23.1	53.4	2013.0
1280	2019-06-02T09:39:00Z	950.8	25.1	29.4	14.1	655	1200	382	1200	23.9	48.6	1965.0
1281	2019-06-02T09:59:00Z	950.8	25.6	29.2	14.1	680	1200	437	1200	25.0	47.2	2040.0
1282	2019-06-02T10:19:00Z	950.8	26.2	29.1	14.1	669	1200	399	1200	24.8	47.3	2007.0
1283	2019-06-02T10:39:00Z	950.7	26.7	29.0	14.1	687	1200	379	1200	25.2	43.9	2061.0
1284	2019-06-02T10:59:00Z	950.7	27.2	29.0	14.1	724	1200	394	1200	25.4	45.6	2172.0
1285	2019-06-02T11:19:00Z	950.6	27.6	28.9	14.1	698	1200	413	1200	24.9	42.2	2094.0
1286	2019-06-02T11:39:00Z	950.4	27.8	29.1	13.6	716	1200	391	1200	25.2	43.4	2148.0
1287	2019-06-02T11:59:00Z	950.4	28.0	29.3	13.6	680	1200	409	1200	25.4	40.4	2040.0
1288	2019-06-02T12:19:00Z	950.2	28.3	29.6	13.6	707	1200	435	1200	25.8	43.8	2121.0
1289	2019-06-02T12:39:00Z	950.1	28.7	29.7	13.6	711	1200	419	1200	26.0	45.8	2133.0
1290	2019-06-02T12:59:00Z	950.1	29.0	29.9	13.6	668	1200	408	1200	26.3	46.5	2004.0
1291	2019-06-02T13:19:00Z	949.9	29.4	29.9	13.6	736	1200	406	1200	26.2	38.4	2208.0
1292	2019-06-02T13:39:00Z	949.8	29.6	30.1	13.6	700	1200	430	1200	26.7	44.6	2100.0
1293	2019-06-02T13:59:00Z	949.7	30.2	30.1	13.6	695	1200	387	1200	26.3	37.9	2085.0
1294	2019-06-02T14:19:00Z	949.6	30.4	30.1	13.6	700	1200	421	1200	26.2	38.9	2100.0
1295	2019-06-02T14:39:00Z	949.5	30.5	30.2	13.5	706	1200	446	1200	26.6	36.6	2118.0
1296	2019-06-02T14:59:00Z	949.3	31.0	30.2	13.4	695	1200	438	1200	26.7	37.5	2085.0
1297	2019-06-02T15:19:00Z	949.2	31.1	30.2	13.3	730	1200	427	1200	26.3	38.1	2190.0
1298	2019-06-02T15:39:00Z	949.1	31.0	30.3	13.2	749	1200	395	1200	27.6	37.8	2247.0
1299	2019-06-02T15:59:00Z	948.9	30.9	30.4	13.1	673	1200	398	1200	26.7	35.8	2019.0
1300	2019-06-02T16:19:00Z	948.8	30.6	30.7	13.1	700	1200	425	1200	27.3	39.4	2100.0
1301	2019-06-02T16:39:00Z	948.8	30.4	30.8	13.1	685	1200	430	1200	26.9	45.9	2055.0
1302	2019-06-02T16:59:00Z	948.7	29.9	30.9	13.1	660	1200	452	1200	26.1	45.7	1980.0
1303	2019-06-02T17:19:00Z	948.6	29.3	30.9	13.1	696	1200	408	1200	25.3	48.3	2088.0
1304	2019-06-02T17:39:00Z	948.5	28.5	31.1	13.1	654	1200	402	1200	24.1	56.3	1962.0
1305	2019-06-02T17:59:00Z	948.5	27.4	31.3	13.0	670	1200	387	1200	22.3	63.5	2010.0
1306	2019-06-02T18:19:00Z	948.4	26.1	31.4	13.0	667	1200	388	1200	19.8	71.9	2001.0
1307	2019-06-02T18:39:00Z	948.2	23.9	31.9	13.0	701	1200	392	1200	18.3	75.3	2103.0
1308	2019-06-02T18:59:00Z	948.0	22.2	32.5	13.0	727	1200	380	1200	18.0	75.3	2181.0
1309	2019-06-02T19:19:00Z	947.9	20.8	32.7	13.0	678	1200	415	1200	16.9	80.1	2034.0
1310	2019-06-02T19:39:00Z	947.9	19.7	32.9	13.0	723	1200	415	1200	16.2	83.5	2169.0
1311	2019-06-02T19:59:00Z	948.0	18.8	32.9	13.0	754	1200	382	1200	15.9	83.7	2262.0
1312	2019-06-02T20:19:00Z	948.0	18.0	32.9	12.9	691	1200	463	1200	15.6	82.3	2073.0
1313	2019-06-02T20:39:00Z	948.0	17.4	32.8	12.9	672	1200	434	1200	15.7	81.8	2016.0
1314	2019-06-02T20:59:00Z	948.0	17.0	32.8	12.9	684	1200	405	1200	14.7	85.6	2052.0
1315	2019-06-02T21:19:00Z	947.9	16.5	32.9	12.9	701	1200	420	1200	13.6	89.3	2103.0
1316	2019-06-02T21:39:00Z	947.8	15.9	33.2	12.9	683	1200	365	1200	13.6	90.1	2049.0
1317	2019-06-02T21:59:00Z	947.6	15.5	33.8	12.9	651	1200	436	1200	14.2	87.3	1953.0
1318	2019-06-02T22:19:00Z	947.5	15.2	34.3	12.9	706	1200	406	1200	12.8	92.4	2118.0
1319	2019-06-02T22:39:00Z	947.4	14.7	34.7	12.9	721	1200	394	1200	12.3	94.1	2163.0
1320	2019-06-02T22:59:00Z	947.3	14.4	35.1	12.9	707	1200	401	1200	13.1	90.4	2121.0
1321	2019-06-02T23:19:00Z	947.2	14.3	35.3	12.9	684	1200	417	1200	12.7	91.8	2052.0
1322	2019-06-02T23:39:00Z	947.1	14.1	35.5	12.9	695	1200	395	1200	12.9	90.7	2085.0
1323	2019-06-02T23:59:00Z	947.1	14.0	35.4	12.9	715	1200	431	1200	12.1	92.5	2145.0
1324	2019-06-03T00:19:00Z	946.9	13.7	35.4	12.9	681	1200	424	1200	10.5	93.3	2043.0
1325	2019-06-03T00:39:00Z	946.9	13.1	35.5	12.8	666	1200	367	1200	10.6	96.5	1998.0
1326	2019-06-03T00:59:00Z	946.7	12.7	35.7	12.8	681	1200	391	1200	10.9	92.2	2043.0
1327	2019-06-03T01:19:00Z	946.5	12.3	35.7	12.8	700	1200	439	1200	10.2	97.5	2100.0
1328	2019-06-03T01:39:00Z	946.4	12.0	35.9	12.8	761	1200	465	1200	10.1	98.0	2283.0
1329	2019-06-03T01:59:00Z	946.3	11.7	36.0	12.8	732	1200	457	1200	10.5	98.4	2196.0
1330	2019-06-03T02:19:00Z	946.2	11.5	35.9	12.8	703	1200	401	1200	9.5	98.4	2109.0
1331	2019-06-03T02:39:00Z	946.3	11.2	36.0	12.8	673	1200	429	1200	9.6	98.3	2019.0
1332	2019-06-03T02:59:00Z	946.2	11.0	35.9	12.8	714	1200	409	1200	8.8	98.5	2142.0
1333	2019-06-03T03:19:00Z	946.1	10.9	36.1	12.8	677	1200	418	1200	9.6	98.7	2031.0
1334	2019-06-03T03:39:00Z	946.1	10.7	35.9	12.8	751	1200	459	1200	8.9	99.0	2253.0
1335	2019-06-03T03:59:00Z	946.2	10.7	36.1	12.8	717	1200	399	1200	11.1	98.1	2151.0
1336	2019-06-03T04:19:00Z	946.3	11.4	36.0	12.8	652	1200	428	1200	12.8	91.8	1956.0
1337	2019-06-03T04:39:00Z	946.7	12.2	35.9	12.8	719	1200	383	1200	14.3	87.0	2157.0
1338	2019-06-03T04:59:00Z	946.8	13.4	35.3	12.9	698	1200	433	1200	15.8	81.1	2094.0
1339	2019-06-03T05:19:00Z	946.9	14.6	34.6	13.0	713	1200	433	1200	18.8	69.6	2139.0
1340	2019-06-03T05:39:00Z	947.2	16.0	33.9	13.1	709	1200	366	1200	18.8	73.2	2127.0
1341	2019-06-03T05:59:00Z	947.4	17.3	33.2	13.4	678	1200	404	1200	20.3	64.5	2034.0
1342	2019-06-03T06:19:00Z	947.7	18.7	32.5	13.6	711	1200	408	1200	20.7	65.3	2133.0
1343	2019-06-03T06:39:00Z	947.9	20.0	31.7	13.7	697	1200	423	1200	22.7	59.5	2091.0
1344	2019-06-03T06:59:00Z	948.2	21.2	31.1	13.9	699	1200	396	1200	24.5	58.0	2097.0
1345	2019-06-03T07:19:00Z	948.4	22.4	30.4	14.0	681	1200	445	1200	24.5	54.3	2043.0
1346	2019-06-03T07:39:00Z	948.4	23.7	29.7	14.1	674	1200	414	1200	24.6	57.5	2022.0
1347	2019-06-03T07:59:00Z	948.5	24.7	29.2	14.1	708	1200	435	1200	24.9	59.5	2124.0
1348	2019-06-03T08:19:00Z	948.5	25.4	28.8	14.1	750	1200	426	1200	25.7	53.6	2250.0
1349	2019-06-03T08:39:00Z	948.4	26.2	28.6	14.1	727	1200	424	1200	26.5	45.8	2181.0
1350	2019-06-03T08:59:00Z	948.4	27.1	28.4	14.1	689	1200	418	1200	26.3	43.0	2067.0
1351	2019-06-03T09:19:00Z	948.5	27.7	28.2	14.0	681	1200	417	1200	26.8	49.5	2043.0
1352	2019-06-03T09:39:00Z	948.6	28.3	28.3	14.0	702	1200	443	1200	26.8	46.6	2106.0
1353	2019-06-03T09:59:00Z	948.6	28.6	28.5	14.0	730	1200	416	1200	26.7	41.1	2190.0
1354	2019-06-03T10:19:00Z	948.5	29.0	28.7	13.7	705	1200	391	1200	26.0	48.5	2115.0
1355	2019-06-03T10:39:00Z	948.5	28.9	29.1	13.6	713	1200	397	1200	26.7	40.2	2139.0
1356	2019-06-03T10:59:00Z	948.4	29.4	29.5	13.6	706	1200	422	1200	26.8	48.0	2118.0
1357	2019-06-03T11:19:00Z	948.3	29.3	29.7	13.6	728	1200	424	1200	27.1	47.1	2184.0
1358	2019-06-03T11:39:00Z	948.2	29.3	30.1	13.6	705	1200	417	1200	27.1	42.0	2115.0
1359	2019-06-03T11:59:00Z	948.1	29.7	30.1	13.6	713	1200	364	1200	26.8	38.9	2139.0
1360	2019-06-03T12:19:00Z	947.9	29.8	30.3	13.6	685	1200	406	1200	27.3	38.7	2055.0
1361	2019-06-03T12:39:00Z	947.8	30.2	30.5	13.6	733	1200	440	1200	27.5	37.8	2199.0
1362	2019-06-03T12:59:00Z	947.7	30.5	30.4	13.6	707	1200	397	1200	27.7	36.0	2121.0
1363	2019-06-03T13:19:00Z	947.5	30.9	30.4	13.6	715	1200	403	1200	27.9	35.5	2145.0
1364	2019-06-03T13:39:00Z	947.5	31.2	30.4	13.5	709	1200	405	1200	27.9	37.2	2127.0
1365	2019-06-03T13:59:00Z	947.4	31.2	30.5	13.5	676	1200	438	1200	27.4	40.8	2028.0
1366	2019-06-03T14:19:00Z	947.2	31.5	30.6	13.5	710	1200	409	1200	27.8	43.9	2130.0
1367	2019-06-03T14:39:00Z	947.2	31.6	30.5	13.5	772	1200	436	1200	27.7	35.3	2316.0
1368	2019-06-03T14:59:00Z	947.1	31.6	30.6	13.5	682	1200	404	1200	27.7	38.8	2046.0
1369	2019-06-03T15:19:00Z	947.2	31.5	30.7	13.3	758	1200	396	1200	28.0	44.9	2274.0
1370	2019-06-03T15:39:00Z	947.0	31.0	30.7	13.2	684	1200	437	1200	27.0	41.0	2052.0
1371	2019-06-03T15:59:00Z	946.8	30.7	31.0	13.1	750	1200	388	1200	26.8	39.9	2250.0
1372	2019-06-03T16:19:00Z	946.6	29.5	31.7	13.1	748	1200	391	1200	25.9	41.7	2244.0
1373	2019-06-03T16:39:00Z	946.5	29.1	31.9	13.1	717	1200	410	1200	26.5	47.9	2151.0
1374	2019-06-03T16:59:00Z	946.5	28.5	31.5	13.1	688	1200	421	1200	23.4	50.9	2064.0
1375	2019-06-03T17:19:00Z	946.9	27.0	32.0	13.1	760	1200	418	1200	23.9	52.5	2280.0
1376	2019-06-03T17:39:00Z	947.3	26.0	32.8	13.1	704	1200	423	1200	21.2	58.0	2112.0
1377	2019-06-03T17:59:00Z	947.6	24.6	33.3	13.0	764	1200	413	1200	20.0	62.6	2292.0
1378	2019-06-03T18:19:00Z	948.7	23.4	33.2	13.0	693	1200	386	1200	19.6	64.1	2079.0
1379	2019-06-03T18:39:00Z	948.6	22.6	33.3	13.0	646	1200	388	1200	19.9	63.6	1938.0
1380	2019-06-03T18:59:00Z	948.8	22.4	33.3	13.0	656	1200	421	1200	20.5	63.6	1968.0
1381	2019-06-03T19:19:00Z	948.7	22.0	32.9	13.0	656	1200	362	1200	18.4	79.7	1968.0
1382	2019-06-03T19:39:00Z	948.9	20.9	33.0	13.0	682	1200	449	1200	17.5	86.8	2046.0
1383	2019-06-03T19:59:00Z	948.9	20.0	33.1	12.9	741	1200	456	1200	16.7	91.4	2223.0
1384	2019-06-03T20:19:00Z	948.7	19.4	33.1	12.9	701	1200	422	1200	16.2	92.6	2103.0
1385	2019-06-03T20:39:00Z	949.0	18.8	33.0	12.9	684	1200	430	1200	15.6	95.4	2052.0
1386	2019-06-03T20:59:00Z	948.9	18.3	33.0	12.9	697	1200	406	1200	15.5	93.2	2091.0
1387	2019-06-03T21:19:00Z	948.6	17.8	32.9	12.9	707	1200	400	1200	15.0	96.4	2121.0
1388	2019-06-03T21:39:00Z	948.4	17.3	32.8	12.9	724	1200	396	1200	14.2	96.8	2172.0
1389	2019-06-03T21:59:00Z	948.2	16.8	32.9	12.9	676	1200	413	1200	13.8	97.9	2028.0
1390	2019-06-03T22:19:00Z	947.8	16.4	33.0	12.9	725	1200	400	1200	14.2	95.2	2175.0
1391	2019-06-03T22:39:00Z	947.5	16.1	33.3	12.9	689	1200	392	1200	13.8	95.3	2067.0
1392	2019-06-03T22:59:00Z	947.1	15.7	33.6	12.9	674	1200	338	1200	13.5	96.5	2022.0
1393	2019-06-03T23:19:00Z	946.9	15.4	34.0	12.9	726	1200	389	1200	13.1	96.8	2178.0
1394	2019-06-03T23:39:00Z	946.8	15.0	34.4	12.8	709	1200	418	1200	12.9	97.1	2127.0
1395	2019-06-03T23:59:00Z	946.6	14.7	34.8	12.8	702	1200	454	1200	11.9	95.9	2106.0
1396	2019-06-04T00:19:00Z	946.5	14.3	35.1	12.8	691	1200	448	1200	11.7	97.4	2073.0
1397	2019-06-04T00:39:00Z	946.2	13.9	35.4	12.8	691	1200	410	1200	12.1	98.1	2073.0
1398	2019-06-04T00:59:00Z	946.0	13.7	35.6	12.8	698	1200	443	1200	11.8	98.2	2094.0
1399	2019-06-04T01:19:00Z	945.8	13.5	35.7	12.8	731	1200	420	1200	11.6	97.9	2193.0
1400	2019-06-04T01:39:00Z	945.6	13.3	35.8	12.8	763	1200	409	1200	10.9	97.9	2289.0
1401	2019-06-04T01:59:00Z	945.5	12.9	35.8	12.8	737	1200	432	1200	10.1	98.6	2211.0
1402	2019-06-04T02:19:00Z	945.4	12.5	35.9	12.8	689	1200	378	1200	9.8	98.8	2067.0
1403	2019-06-04T02:39:00Z	945.1	12.0	36.1	12.8	764	1200	427	1200	10.3	99.3	2292.0
1404	2019-06-04T02:59:00Z	944.9	11.7	36.2	12.8	685	1200	387	1200	9.7	99.3	2055.0
1405	2019-06-04T03:19:00Z	944.9	11.4	36.2	12.8	704	1200	399	1200	9.9	99.6	2112.0
